dry_run_only,no_C2_freeze_yet,tau_d_not_final,not_thesis_facing_artifact,do_not_use_for_split,task_id,base_task_id,image_path,image_url,render_status,prediction_status,prediction_model_version,keypoint_count,polygon_point_count,polygon_area_pct2,duplicate_corner_pair_count,g_score_raw,g_bucket,g_hard_failure_flag,g_complexity_flag,g_reason_codes,legacy_risk_score,legacy_primary_bucket,manual_review_label,manual_review_notes
true,true,true,true,true,502,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,ok,ok,HoHoNet_v1,8,62,3473.579186,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,D:\Work\HOHONET\data\mp3d_layout\test\img\7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,ok,ok,HoHoNet_v1,8,62,2798.622396,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,ok,ok,HoHoNet_v1,8,62,2595.834406,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,505,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,ok,ok,HoHoNet_v1,12,102,2284.389945,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,506,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,ok,ok,HoHoNet_v1,8,62,2441.841784,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,507,wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.png,ok,ok,HoHoNet_v1,8,62,4120.899432,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,508,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,D:\Work\HOHONET\data\mp3d_layout\test\img\Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,ok,ok,HoHoNet_v1,8,62,2590.929969,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,512,B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884.png,ok,ok,HoHoNet_v1,8,62,4601.804482,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,513,B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.png,ok,ok,HoHoNet_v1,8,62,1771.424881,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.png,ok,ok,HoHoNet_v1,12,102,3046.907677,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,515,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd.png,ok,ok,HoHoNet_v1,8,62,4488.1417,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,516,B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c.png,ok,ok,HoHoNet_v1,8,62,2281.279232,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,517,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,ok,ok,HoHoNet_v1,12,102,3020.861262,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,520,B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e.png,ok,ok,HoHoNet_v1,8,62,2452.298142,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,521,e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392.png,ok,ok,HoHoNet_v1,8,62,2894.334368,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,522,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,ok,ok,HoHoNet_v1,8,62,3575.531076,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,523,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.png,ok,ok,HoHoNet_v1,8,62,5101.08482,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,524,B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb.png,ok,ok,HoHoNet_v1,8,62,2490.541466,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,D:\Work\HOHONET\data\mp3d_layout\test\img\UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.png,ok,ok,HoHoNet_v1,12,102,3302.316246,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,527,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,D:\Work\HOHONET\data\mp3d_layout\test\img\Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.png,ok,ok,HoHoNet_v1,8,62,3532.124791,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,529,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,D:\Work\HOHONET\data\mp3d_layout\test\img\UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.png,ok,ok,HoHoNet_v1,12,102,4752.860835,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,530,q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.png,ok,ok,HoHoNet_v1,8,62,3492.790455,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,531,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.png,ok,ok,HoHoNet_v1,12,102,3861.938516,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,532,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,ok,ok,HoHoNet_v1,8,62,3691.325126,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,534,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.png,ok,ok,HoHoNet_v1,8,62,2810.298716,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,D:\Work\HOHONET\data\mp3d_layout\test\img\b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.png,ok,ok,HoHoNet_v1,12,102,4394.15275,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,536,UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8,D:\Work\HOHONET\data\mp3d_layout\test\img\UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.png,ok,ok,HoHoNet_v1,8,62,4649.580711,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,537,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.png,ok,ok,HoHoNet_v1,8,62,2689.033398,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,538,uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26.png,ok,ok,HoHoNet_v1,8,62,3615.723279,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,544,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117.png,ok,ok,HoHoNet_v1,8,62,3633.202598,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,545,wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090.png,ok,ok,HoHoNet_v1,8,62,1592.736076,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,546,b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45,D:\Work\HOHONET\data\mp3d_layout\test\img\b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45.png,ok,ok,HoHoNet_v1,12,102,2603.01638,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,550,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.png,ok,ok,HoHoNet_v1,8,62,5262.260817,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,551,uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28.png,ok,ok,HoHoNet_v1,8,62,3303.842996,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,552,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,ok,ok,HoHoNet_v1,8,62,4586.410981,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,553,B6ByNegPMKs_8b1abc1b47784d758b9ec1e079160475,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_8b1abc1b47784d758b9ec1e079160475.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_8b1abc1b47784d758b9ec1e079160475.png,ok,ok,HoHoNet_v1,8,62,3306.552719,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,554,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,D:\Work\HOHONET\data\mp3d_layout\test\img\rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.png,ok,ok,HoHoNet_v1,8,62,3548.306713,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,555,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,D:\Work\HOHONET\data\mp3d_layout\test\img\X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.png,ok,ok,HoHoNet_v1,8,62,3705.144932,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.png,ok,ok,HoHoNet_v1,8,62,5125.190173,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,D:\Work\HOHONET\data\mp3d_layout\test\img\rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.png,ok,ok,HoHoNet_v1,8,62,3884.035109,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.png,ok,ok,HoHoNet_v1,8,62,4250.631266,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,559,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.png,ok,ok,HoHoNet_v1,12,102,4805.417744,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,D:\Work\HOHONET\data\mp3d_layout\test\img\UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.png,ok,ok,HoHoNet_v1,8,62,3363.115012,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,562,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.png,ok,ok,HoHoNet_v1,8,62,3615.808132,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,D:\Work\HOHONET\data\mp3d_layout\test\img\rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.png,ok,ok,HoHoNet_v1,8,62,5026.112027,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,565,wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb.png,ok,ok,HoHoNet_v1,8,62,3198.635736,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,567,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,D:\Work\HOHONET\data\mp3d_layout\test\img\yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5.png,ok,ok,HoHoNet_v1,8,62,3219.304543,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,568,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.png,ok,ok,HoHoNet_v1,8,62,1571.036133,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,570,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624.png,ok,ok,HoHoNet_v1,8,62,2418.456965,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,571,B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc.png,ok,ok,HoHoNet_v1,8,62,2416.834069,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,572,wc2JMjhGNzB_77962388887942148ee65c2892600e02,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_77962388887942148ee65c2892600e02.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_77962388887942148ee65c2892600e02.png,ok,ok,HoHoNet_v1,8,62,3212.272589,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,573,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.png,ok,ok,HoHoNet_v1,8,62,4003.098863,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,574,wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.png,ok,ok,HoHoNet_v1,12,102,4178.80382,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,576,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.png,ok,ok,HoHoNet_v1,8,62,4946.819685,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,578,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,D:\Work\HOHONET\data\mp3d_layout\test\img\yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599.png,ok,ok,HoHoNet_v1,8,62,3901.241642,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,579,7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,D:\Work\HOHONET\data\mp3d_layout\test\img\7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.png,ok,ok,HoHoNet_v1,8,62,1485.293261,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,581,B6ByNegPMKs_f701cece31304e16a3faa7f225bfdaa8,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_f701cece31304e16a3faa7f225bfdaa8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_f701cece31304e16a3faa7f225bfdaa8.png,ok,ok,HoHoNet_v1,8,62,2346.204518,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,583,wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,ok,ok,HoHoNet_v1,8,62,3442.247646,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,584,7y3sRwLe3Va_9b72664399a34e4f9dbe470571c73187,D:\Work\HOHONET\data\mp3d_layout\test\img\7y3sRwLe3Va_9b72664399a34e4f9dbe470571c73187.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_9b72664399a34e4f9dbe470571c73187.png,ok,ok,HoHoNet_v1,12,102,3966.665835,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
