round_id,planned_project_name,project_id,ls_runtime_task_id,planned_inner_id,task_code,task_id,base_task_id,dataset_group,worker_id,annotation_id,canonical_annotation_id,assigned_expected,appears_in_internal_distribution,outside_assignment_submission,missing_submission,duplicate_worker_task_submission,reserve_realized_submission
C1,C1_core_all,67,3252,59,B-059,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,Calibration_core,30,6017,d283088a055f5226a34d,true,true,false,false,false,false
C1,C1_core_all,67,3252,59,B-059,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,Calibration_core,36,6095,76b3ab610fcfd2be4a60,true,true,false,false,false,false
C1,C1_core_all,67,3253,60,B-060,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,Calibration_core,27,5797,8b7b26806cebb06ceb87,true,true,false,false,false,false
C1,C1_core_all,67,3253,60,B-060,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,Calibration_core,29,6430,287ed274e745ef4b494d,true,true,false,false,false,false
C1,C1_core_all,67,3253,60,B-060,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,Calibration_core,30,6012,6bc3f17cddcae6548a83,true,true,false,false,false,false
C1,C1_core_all,67,3253,60,B-060,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,Calibration_core,35,5959,c0e08c82870e77e231bc,true,true,false,false,false,false
C1,C1_core_all,67,3255,62,B-062,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,Calibration_core,34,6071,f2e875725d4790e9d5ca,true,true,false,false,false,false
C1,C1_core_all,67,3255,62,B-062,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,Calibration_core,37,5891,1a1c2c31064afdc74f07,true,true,false,false,false,false
C1,C1_core_all,67,3256,63,B-063,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,Calibration_core,27,5841,5432f6f0a2294e27928b,true,true,false,false,false,false
C1,C1_core_all,67,3256,63,B-063,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,Calibration_core,28,5790,98d8b12fa96f8abcf6e0,true,true,false,false,false,false
C1,C1_core_all,67,3256,63,B-063,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,Calibration_core,29,6442,7f53420e0c2875be7d2a,true,true,false,false,false,false
C1,C1_core_all,67,3256,63,B-063,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,Calibration_core,35,5962,02b7a2ac25661ce54310,true,true,false,false,false,false
C1,C1_core_all,67,3256,63,B-063,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,Calibration_core,36,6091,8d67d4aeb53846d767ac,true,true,false,false,false,false
C1,C1_core_all,67,3258,65,B-065,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,Calibration_core,31,5983,0e9176654eefd5c9e285,true,true,false,false,false,false
C1,C1_core_all,67,3258,65,B-065,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,Calibration_core,32,6377,586816fed8c7e04af03d,true,true,false,false,false,false
C1,C1_core_all,67,3258,65,B-065,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,Calibration_core,33,5854,353881dfb47a1686a026,true,true,false,false,false,false
C1,C1_core_all,67,3259,66,B-066,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,Calibration_core,33,5855,9378da78037a5091f22e,true,true,false,false,false,false
C1,C1_core_all,67,3259,66,B-066,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,Calibration_core,34,6072,260cf962d9bea8512f9e,true,true,false,false,false,false
C1,C1_core_all,67,3259,66,B-066,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,Calibration_core,37,5892,ecd4e736ab99493cf8bd,true,true,false,false,false,false
C1,C1_core_all,67,3260,67,B-067,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,Calibration_core,27,5798,7568b98692b00ff8ff63,true,true,false,false,false,false
C1,C1_core_all,67,3260,67,B-067,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,Calibration_core,30,6014,6228485ada8f90d32777,true,true,false,false,false,false
C1,C1_core_all,67,3261,68,B-068,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,Calibration_core,28,5777,ecd0f4f36d3df460b67c,true,true,false,false,false,false
C1,C1_core_all,67,3261,68,B-068,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,Calibration_core,34,6073,9520f54bda487c460b18,true,true,false,false,false,false
C1,C1_core_all,67,3261,68,B-068,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,Calibration_core,37,5894,689396cf3eb03ab9a0cf,true,true,false,false,false,false
C1,C1_core_all,67,3262,69,B-069,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,Calibration_core,27,5802,c498069d0547cb81a534,true,true,false,false,false,false
C1,C1_core_all,67,3262,69,B-069,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,Calibration_core,36,6092,f4b7f477de2247b38b2d,true,true,false,false,false,false
C1,C1_core_all,67,3263,70,B-070,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,Calibration_core,29,6436,b81af97c20cfc379eb17,true,true,false,false,false,false
C1,C1_core_all,67,3263,70,B-070,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,Calibration_core,36,6093,24cb9518cba9fc374e36,true,true,false,false,false,false
C1,C1_core_all,67,3264,71,B-071,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,Calibration_core,28,5787,0d42858d359ebfc9e871,true,true,false,false,false,false
C1,C1_core_all,67,3264,71,B-071,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,Calibration_core,29,6439,d93ff4eb834a154c4cd4,true,true,false,false,false,false
C1,C1_core_all,67,3264,71,B-071,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,Calibration_core,35,5964,c7ef5fbf6e03cd67ae11,true,true,false,false,false,false
C1,C1_core_all,67,3265,72,B-072,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,Calibration_core,31,5984,3c7cf68051a68eb3dec3,true,true,false,false,false,false
C1,C1_core_all,67,3265,72,B-072,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,Calibration_core,32,6379,762f5998ab17c724546b,true,true,false,false,false,false
C1,C1_core_all,67,3265,72,B-072,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,Calibration_core,33,5856,df9885e0f87a96997673,true,true,false,false,false,false
C1,C1_core_all,67,3265,72,B-072,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,Calibration_core,34,6074,e96210fd3b70951b5670,true,true,false,false,false,false
C1,C1_core_all,67,3265,72,B-072,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,Calibration_core,37,5896,747092fcb23c661874e0,true,true,false,false,false,false
C1,C1_core_all,67,3266,73,B-073,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,Calibration_core,35,5965,66b4c1885b9b5048500e,true,true,false,false,false,false
C1,C1_core_all,67,3267,74,B-074,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,Calibration_core,31,5985,f275128bcb79fb1efea6,true,true,false,false,false,false
C1,C1_semi,68,3269,1,C-001,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,Calibration_semi,29,6444,d85d39dda5fe0ff36757,true,true,false,false,false,false
C1,C1_semi,68,3269,1,C-001,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,Calibration_semi,32,6380,d0c65178d1ddfcac1748,true,true,false,false,false,false
C1,C1_semi,68,3270,2,C-002,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_semi,27,5816,b5e0d24f44539999b6ed,true,true,false,false,false,false
C1,C1_semi,68,3270,2,C-002,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_semi,28,5792,c6c2970a6c0a7eb457e5,true,true,false,false,false,false
C1,C1_semi,68,3270,2,C-002,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_semi,30,6027,2052df34f859227bd40f,true,true,false,false,false,false
C1,C1_semi,68,3272,4,C-004,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,31,6038,f590389238802d1469cc,true,true,false,false,false,false
C1,C1_semi,68,3272,4,C-004,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,33,5857,031e48e6149c36f92e2b,true,true,false,false,false,false
C1,C1_semi,68,3272,4,C-004,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,36,6101,c1e860976080a5cf5ee1,true,true,false,false,false,false
C1,C1_semi,68,3273,5,C-005,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_semi,31,6033,71770e90ca7c5a392b52,false,false,true,false,false,false
C1,C1_semi,68,3273,5,C-005,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_semi,35,5968,3cbe48827611f20e2b09,true,true,false,false,false,false
C1,C1_semi,68,3274,6,C-006,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_semi,27,5815,973098cfe5081c1c74ec,true,true,false,false,false,false
C1,C1_semi,68,3274,6,C-006,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_semi,34,6075,ac7d30c4e0246e96535a,true,true,false,false,false,false
C1,C1_semi,68,3274,6,C-006,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_semi,37,5899,66e0b1d35ac694679c09,true,true,false,false,false,false
C1,C1_semi,68,3275,7,C-007,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,Calibration_semi,29,6445,88daa007e08cf656a410,true,true,false,false,false,false
C1,C1_semi,68,3275,7,C-007,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,Calibration_semi,30,6028,bd2690bbc44b34e3ef00,true,true,false,false,false,false
C1,C1_semi,68,3275,7,C-007,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,Calibration_semi,32,6381,662bac6bde05e0510f55,true,true,false,false,false,false
C1,C1_semi,68,3276,8,C-008,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,Calibration_semi,28,5793,4d6cdfa4951e9653e815,true,true,false,false,false,false
C1,C1_semi,68,3277,9,C-009,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_semi,33,5858,678fd1b3368b3c6302ad,true,true,false,false,false,false
C1,C1_semi,68,3277,9,C-009,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_semi,36,6102,53cffa383a4d19c3e30e,true,true,false,false,false,false
C1,C1_semi,68,3278,10,C-010,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_semi,31,6035,1ff1c3fea69357e03c76,true,true,false,false,false,false
C1,C1_semi,68,3279,11,C-011,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,Calibration_semi,35,5971,8f8a8cc073aa91a7c1c7,true,true,false,false,false,false
C1,C1_semi,68,3280,12,C-012,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_semi,27,5828,b078bba0e08aacd86658,true,true,false,false,false,false
C1,C1_semi,68,3280,12,C-012,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_semi,29,6446,e33b39ba56ff49c56427,true,true,false,false,false,false
C1,C1_semi,68,3280,12,C-012,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_semi,34,6076,013253d9bc0db4d66615,true,true,false,false,false,false
C1,C1_semi,68,3280,12,C-012,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_semi,37,5902,fcb7e53adf42c4422ae7,true,true,false,false,false,false
C1,C1_semi,68,3281,13,C-013,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,Calibration_semi,30,6029,3e8773a02414b6a4b615,true,true,false,false,false,false
C1,C1_semi,68,3281,13,C-013,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,Calibration_semi,32,6382,af75f69b47040e315e88,true,true,false,false,false,false
C1,C1_semi,68,3282,14,C-014,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Calibration_semi,28,5794,87dd86ac11a2a77e63bf,true,true,false,false,false,false
C1,C1_semi,68,3283,15,C-015,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_semi,31,6034,99107f36d276c5bca39b,true,true,false,false,false,false
C1,C1_semi,68,3283,15,C-015,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_semi,36,6103,2c90d306c009cea79158,true,true,false,false,false,false
C1,C1_semi,68,3284,16,C-016,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_semi,33,5859,71f8e55558d74259a5eb,true,true,false,false,false,false
C1,C1_semi,68,3284,16,C-016,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_semi,35,5972,bad9e0cac20a7347fbd5,true,true,false,false,false,false
C1,C1_semi,68,3285,17,C-017,672,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,Calibration_semi,37,5903,c018c01538024335ba14,true,true,false,false,false,false
C1,C1_semi,68,3286,18,C-018,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,Calibration_semi,27,5827,b91d7358c435325b8eee,true,true,false,false,false,false
C1,C1_semi,68,3286,18,C-018,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,Calibration_semi,29,6447,48bf162ba8a7815d5706,true,true,false,false,false,false
C1,C1_semi,68,3287,19,C-019,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_semi,30,6030,bbb44530a7ff92f92b27,true,true,false,false,false,false
C1,C1_semi,68,3287,19,C-019,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_semi,32,6383,bf6d1e98afbb6306ebff,true,true,false,false,false,false
C1,C1_semi,68,3288,20,C-020,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,Calibration_semi,28,5795,cd292cd5a5ebe839dbe2,true,true,false,false,false,false
C1,C1_semi,68,3289,21,C-021,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,Calibration_semi,31,6032,afe8345588c57013a3c8,true,true,false,false,false,false
C1,C1_semi,68,3289,21,C-021,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,Calibration_semi,33,5860,d2a55c1985a230982d0d,true,true,false,false,false,false
C1,C1_semi,68,3289,21,C-021,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,Calibration_semi,36,6104,6dc6395c56cb416a2fdc,true,true,false,false,false,false
C1,C1_semi,68,3290,22,C-022,543,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,Calibration_semi,34,5918,3a3bc0a4eb51fdb493f4,true,true,false,false,false,false
C1,C1_semi,68,3291,23,C-023,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,Calibration_semi,27,5832,a54fcd23c12204b62cba,true,true,false,false,false,false
C1,C1_semi,68,3291,23,C-023,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,Calibration_semi,37,5904,bb9ad0084abc09c47837,true,true,false,false,false,false
C1,C1_semi,68,3292,24,C-024,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,Calibration_semi,29,6448,198b56fd7f0946ac5b09,true,true,false,false,false,false
C1,C1_semi,68,3292,24,C-024,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,Calibration_semi,35,5974,b47f07e34df3a99ff20d,true,true,false,false,false,false
C1,C1_semi,68,3293,25,C-025,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,Calibration_semi,28,5796,10ab4daf9de2cd3b6859,true,true,false,false,false,false
C1,C1_semi,68,3293,25,C-025,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,Calibration_semi,30,6031,c2c137240a2b4b27591e,true,true,false,false,false,false
C1,C1_semi,68,3293,25,C-025,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,Calibration_semi,32,6384,401fdd3b780569d96e33,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,1,6281,c71f04cf03f04f83010c,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,10,6157,1aa87c4e8b0db18c1ccd,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,11,6385,efdd3af8bbe9661a922f,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,12,6282,0545d5cfd8fca3b793bc,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,13,6216,a899e204555a9b64f4b5,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,17,6188,bbe40bd3ad25e4383c92,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,2,4843,6037abe04bcfa1d308ed,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,6,6249,432d23215497f235714b,true,true,false,false,false,false
C1,C1_anchor_all,69,3294,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,8,6105,58fcb37f432cd01e22a1,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,1,6284,65a559250acf09e2f7d7,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,10,6160,227a43960c0d44ddd10b,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,11,6386,2793306bbbc97861124d,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,12,6290,be57cb53717844759758,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,13,6217,e103e2fc7efc3e275cdd,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,17,6189,378b6a5c80d93f0bd228,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,2,4844,3a54a9c43fb6058d2199,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,6,6250,05041d1de0c38536e6c9,true,true,false,false,false,false
C1,C1_anchor_all,69,3295,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,8,6106,19571b3b0505b7a26c30,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,1,6293,c6a0dacbc82fcd8d74f2,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,10,6162,fb2bc3c1a1ab95404b2a,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,11,6387,3df38a56b200e7f043f5,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,12,6294,e1db3136aee3813a438a,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,13,6218,b52bc566db82d02db16e,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,17,6190,be619ba0b00b38072876,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,2,4845,ffd4f687673b44d2ffb4,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,6,6251,5de6ccb2c6c424e63a1f,true,true,false,false,false,false
C1,C1_anchor_all,69,3296,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,8,6107,e22f9f25476a29b9265f,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,1,6295,d6f4c71d3816fc9fef4a,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,10,6164,bb287f23eb43955e7502,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,11,6388,006d495cbff76f46e992,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,12,6299,fca31418ca45c43fa616,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,13,6219,8d7a436f7ee75b72d1ba,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,17,6191,8f8f293766eeffd6470a,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,2,4846,81234a56777545e31b9c,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,6,6252,561446db19099c48c68e,true,true,false,false,false,false
C1,C1_anchor_all,69,3297,4,A-004,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,8,6108,19253e4ab328902a4d12,true,true,false,false,false,false
C1,C1_anchor_all,69,3298,5,A-005,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,1,6296,fc42d8b4b92a825c7a00,true,true,false,false,false,false
C1,C1_anchor_all,69,3298,5,A-005,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,10,6165,433d0b582110ee0ef9b1,true,true,false,false,false,false
C1,C1_anchor_all,69,3298,5,A-005,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,11,6389,563395851b939361bf06,true,true,false,false,false,false
C1,C1_anchor_all,69,3298,5,A-005,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,12,6301,a3645ccc20570a3b55ac,true,true,false,false,false,false
C1,C1_anchor_all,69,3298,5,A-005,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,13,6220,751369268283b179790e,true,true,false,false,false,false
C1,C1_anchor_all,69,3298,5,A-005,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,17,6192,903f5f0ce2b19ea931e6,true,true,false,false,false,false
