schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,task_id,base_task_id,dataset_group,n_observations,n_independent_workers,n_independence_not_evaluable,n_non_independent_confirmed,n_invalid_geometry,n_invalid_schema,n_unassigned_or_duplicate,geometry_valid_k,primary_active_time_k,explicit_issue_k,support_gap_candidate,evidence_complete_candidate,snapshot_id,routing_eligible
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,Calibration_core,5,0,5,0,0,0,0,0,0,0,True,False,14832c05df8b33e6af03,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,Calibration_core,3,0,3,0,0,0,0,0,0,0,True,False,1176831c7e4a4599872e,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,Calibration_core,5,0,5,0,0,0,0,0,0,0,True,False,2853d45958db3a65236c,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,Calibration_core,5,0,5,0,0,0,0,0,0,0,True,False,3eeb9b83cc6514a98ee8,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,Calibration_core,4,0,4,0,0,0,0,0,0,0,True,False,f87c5771284a56dd7c46,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,Calibration_core,4,0,4,0,0,0,0,0,0,0,True,False,fe0457d319959871d504,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,Calibration_core,3,0,3,0,0,0,0,0,0,0,True,False,bb522ba5650db864b0c5,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,Calibration_core,5,0,5,0,0,0,0,0,0,0,True,False,83761f941f4aa0e6f6f7,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,Calibration_core,3,0,3,0,0,0,0,0,0,0,True,False,054a7bd08d28afbb0dfd,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_semi,semi,dry_run,false,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,Calibration_semi,7,0,7,0,0,0,0,0,0,0,True,False,e2bf887d7476709a6a1b,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,Calibration_core,4,0,4,0,0,0,0,0,0,0,True,False,fec94b1bd1e42ba2567a,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,Calibration_core,4,0,4,0,0,0,0,0,0,0,True,False,c0afebabdf0380fb1c90,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,Calibration_core,5,0,5,0,0,0,0,0,0,0,True,False,27a2c92999abdb660bdf,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,Calibration_core,5,0,5,0,0,0,0,0,0,0,True,False,49b9f89edc2910e6fa51,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,Calibration_core,5,0,5,0,0,0,0,0,0,0,True,False,bd022b7f37fa34d7589a,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,Calibration_core,3,0,3,0,0,0,0,0,0,0,True,False,1309b21b594f57678da7,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,Calibration_core,5,0,5,0,0,0,0,0,0,0,True,False,c7c2624fb104e2e68525,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,Calibration_core,3,0,3,0,0,0,0,0,0,0,True,False,14007449e02323f79eb1,false
paper_a_vfinal_sidecar_v1,sequential_routing_candidate_v1,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_quality_annotations.csv,7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7,fc411eb016bf1f562f3b1445fe9aaf0cfe7c17047c18c6064c2d7028912fa242,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_quality_annotations.csv"",""sha256"":""7cf8746643d227de8c2e6482d6161bf187d25eec6567c363d8f0fdd7bb0e9be7""}]",C1,Calibration_core,manual,dry_run,false,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,Calibration_core,4,0,4,0,0,0,0,0,0,0,True,False,4ab5a598bf8376a1f1c0,false
