image_id,building,condition,cut,n,point_count,mode_a,mode_b,people_a,people_b,min_cross_distance,median_cross_distance,cross_pairs_compatible_at_cut,two_mode_silhouette,medoid_a,medoid_b,medoid_distance,weak_numeric_separation,physical_meaning
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,1,4,3,7,0.0574909367293,0.0650765993819,0,0.645242096049,a02304edf778c294c6fb,65cf5a2a652ba9b3ca95,0.0574909367293,False,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,1,6,3,4,0.045890615826,0.0619813627728,0.166666666667,0.60281574955,a02304edf778c294c6fb,20f0af1735ba9f7c5a2e,0.0604552505084,False,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,1,7,3,4,0.0671735819702,0.0856381330855,0,0.657479805625,a02304edf778c294c6fb,73a83925776f8e35ed8a,0.0856381330855,False,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,3,4,2,7,0.0293544444567,0.0372148826009,0.785714285714,0.367343238451,d984d534dcc7fe11d643,65cf5a2a652ba9b3ca95,0.0366056481648,True,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,3,6,2,4,0.0242142425636,0.0338596589162,0.875,0.308308174025,d984d534dcc7fe11d643,20f0af1735ba9f7c5a2e,0.0468040383799,True,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,3,7,2,4,0.0533072634101,0.0675261880734,0,0.557649761708,d984d534dcc7fe11d643,73a83925776f8e35ed8a,0.0777645471144,False,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,4,6,7,4,0.0247666242841,0.0429129431575,0.785714285714,0.391920626699,65cf5a2a652ba9b3ca95,20f0af1735ba9f7c5a2e,0.048041484529,True,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,4,7,7,4,0.0368903022697,0.0673449180912,0.178571428571,0.580596172219,65cf5a2a652ba9b3ca95,73a83925776f8e35ed8a,0.0673449180912,False,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,23,8,6,7,4,4,0.028751290429,0.0462383486444,0.5625,0.365863160223,20f0af1735ba9f7c5a2e,73a83925776f8e35ed8a,0.0381291469384,True,not adjudicated
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,23,8,1,2,4,18,0.045890615826,0.0754047473251,0.763888888889,0.426837710684,a02304edf778c294c6fb,a4b73bebf231dbe2321a,0.0649170368435,True,not adjudicated
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.05,24,8,1,2,6,5,0.0641213426491,0.0749374495272,0,0.753108765961,664ded8505bb4ace,72c65c366e863eb9,0.0765564659488,False,not adjudicated
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.05,24,8,1,3,6,11,0.0282799593645,0.0403147186606,0.727272727273,0.533163694448,664ded8505bb4ace,f2eb30664b7474ad,0.0390047748042,True,not adjudicated
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.05,24,8,2,3,5,11,0.0274583455205,0.04030628686,0.763636363636,0.526278506638,72c65c366e863eb9,f2eb30664b7474ad,0.04030628686,True,not adjudicated
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,0.05,22,8,1,2,2,4,0.0561143833346,0.0829579977104,0,0.620364702543,a818d1b88c34b687,860d45b73111d943,0.0864455455307,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,1,4,4,4,0.176960830403,0.193598070537,0,0.896620524075,a4aaab9c8a4ea858,42efcf39926698bd,0.176960830403,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,1,6,4,2,0.173042046078,0.190955528408,0,0.915783769321,a4aaab9c8a4ea858,8529e6df2a7dc649,0.208803117543,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,1,7,4,3,0.221815603241,0.226586278066,0,0.940967118689,a4aaab9c8a4ea858,ffe8dc0a7734bb67,0.221815603241,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,1,8,4,5,0.214621288194,0.217772940273,0,0.929733034244,a4aaab9c8a4ea858,19dc0eef1b87efe1,0.214621288194,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,4,6,4,2,0.0672188560481,0.0911390978898,0,0.520358977647,42efcf39926698bd,8529e6df2a7dc649,0.093852704576,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,4,7,4,3,0.0535994792183,0.0779207772145,0,0.513089068325,42efcf39926698bd,ffe8dc0a7734bb67,0.0756122071191,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,4,8,4,5,0.0326033521959,0.0577102862176,0.2,0.410460009199,42efcf39926698bd,19dc0eef1b87efe1,0.0582404495504,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,6,7,2,3,0.0455668949497,0.0649342474304,0.166666666667,0.40791519452,8529e6df2a7dc649,ffe8dc0a7734bb67,0.0455668949497,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,6,8,2,5,0.053736195777,0.0661585293977,0,0.498043277935,8529e6df2a7dc649,19dc0eef1b87efe1,0.053736195777,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.05,24,8,7,8,3,5,0.0295880519554,0.0438287224274,0.933333333333,0.309657046477,ffe8dc0a7734bb67,19dc0eef1b87efe1,0.0295880519554,True,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.1,24,8,1,3,5,5,0.167400159358,0.193232271743,0,0.779214465263,61d84185b252c0f8,42efcf39926698bd,0.177026061449,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.1,24,8,1,4,5,2,0.168406729989,0.188880120733,0,0.807463786298,61d84185b252c0f8,8529e6df2a7dc649,0.208890802354,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.1,24,8,1,5,5,9,0.197241344255,0.218202721375,0,0.837065943377,61d84185b252c0f8,19dc0eef1b87efe1,0.214841508893,False,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.1,24,8,3,4,5,2,0.0672188560481,0.0956368975524,0.6,0.477749635935,42efcf39926698bd,8529e6df2a7dc649,0.093852704576,True,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.1,24,8,3,5,5,9,0.0326033521959,0.0709975099923,0.933333333333,0.400510896887,42efcf39926698bd,19dc0eef1b87efe1,0.0582404495504,True,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.1,24,8,4,5,2,9,0.0455668949497,0.0705049809613,0.944444444444,0.4142855142,8529e6df2a7dc649,19dc0eef1b87efe1,0.053736195777,True,not adjudicated
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0.2,24,8,1,2,6,16,0.167400159358,0.214731398543,0.291666666667,0.717062873498,a4aaab9c8a4ea858,19dc0eef1b87efe1,0.214621288194,False,not adjudicated
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.05,23,8,5,6,5,12,0.0183542458696,0.0343359186043,0.966666666667,0.241972736598,bed357bd88baf4c32786,cc9c520b1f8781f19e31,0.0342343090279,True,not adjudicated
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,23,8,1,2,2,2,0.0987075674636,0.127034626097,0.25,0.283795130893,0ab97a7e7082f598e237,e4ccffc7a8756b7b0be4,0.126945675994,False,not adjudicated
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,23,8,1,3,2,18,0.0464004447327,0.0773912956663,0.916666666667,0.517310428381,0ab97a7e7082f598e237,6b145ff560adec834931,0.0741707846101,True,not adjudicated
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,23,8,2,3,2,18,0.0492145640873,0.0713137626016,0.972222222222,0.49522138328,e4ccffc7a8756b7b0be4,6b145ff560adec834931,0.0711660765526,True,not adjudicated
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.05,24,12,3,4,2,2,0.0558586524355,0.0575697841154,0,0.772949429489,a4e0cac5adec2e1e,edbb02694073d0f8,0.0571589517303,False,not adjudicated
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.05,24,12,3,5,2,2,0.105993335967,0.106545946711,0,0.986279662995,a4e0cac5adec2e1e,8178591994d42ce3,0.107098557455,False,not adjudicated
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.05,24,12,3,6,2,2,0.07217374075,0.0763636818576,0,0.923676832678,a4e0cac5adec2e1e,f4e3004912779c48,0.0723590123542,False,not adjudicated
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.05,24,12,4,5,2,2,0.140090614349,0.142621453322,0,0.918617658466,edbb02694073d0f8,8178591994d42ce3,0.145152292295,False,not adjudicated
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.05,24,12,4,6,2,2,0.0899374942007,0.0931504704971,0,0.829159341477,edbb02694073d0f8,f4e3004912779c48,0.0975158050694,False,not adjudicated
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.05,24,12,5,6,2,2,0.067340082205,0.0715441890388,0,0.938932467148,8178591994d42ce3,f4e3004912779c48,0.067340082205,False,not adjudicated
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0.1,24,12,3,4,4,4,0.07217374075,0.101754570518,0.5,0.550154868329,a4e0cac5adec2e1e,8178591994d42ce3,0.107098557455,False,not adjudicated
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.05,23,16,13,14,2,3,0.0387068128863,0.0509654233602,0.5,0.361460096443,aadcebbd5deed880c6fe,8e8f77a48f3ad4c6096c,0.0466278754968,False,not adjudicated
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.1,23,14,6,7,2,2,0.101358693616,0.104270507029,0,0.578222437276,ffd589e4f6a13787a5d6,a2dd65d0b594bb9212ac,0.107182320442,False,not adjudicated
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.1,23,14,6,8,2,2,0.099106346894,0.116784394068,0.5,0.5796301105,ffd589e4f6a13787a5d6,91f5a2eb0fcd82cebcf4,0.134462441242,False,not adjudicated
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.1,23,14,7,8,2,2,0.133417464805,0.157976564901,0,0.41659266906,a2dd65d0b594bb9212ac,91f5a2eb0fcd82cebcf4,0.175143541751,False,not adjudicated
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.1,23,16,10,11,5,2,0.118704558579,0.151355304534,0,0.60798539114,8e8f77a48f3ad4c6096c,eb7401f8c6a2d74124c0,0.132641151843,False,not adjudicated
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0.2,23,16,6,7,5,4,0.118704558579,0.158530892252,0.9,0.454820416674,8e8f77a48f3ad4c6096c,eb7401f8c6a2d74124c0,0.132641151843,True,not adjudicated
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.05,6,8,1,2,3,3,0.108960458941,0.136387772131,0,0.787254001383,9e3ad1f70d2c02b5d41f,99daa7429bbca37b6238,0.136387772131,False,not adjudicated
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,6,8,1,2,3,3,0.108960458941,0.136387772131,0,0.787254001383,9e3ad1f70d2c02b5d41f,99daa7429bbca37b6238,0.136387772131,False,not adjudicated
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,0.05,5,8,1,2,2,2,0.0291972938808,0.040882265663,0.75,0.301281271569,72209d7dd6219794fac9,9b6b9dee2aafeae77550,0.0414156886683,True,not adjudicated
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.05,23,8,1,3,2,6,0.0371304944941,0.0728096777666,0.0833333333333,0.640133200427,2de8896d2c2ea564fd37,006d495cbff76f46e992,0.0946728218656,False,not adjudicated
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.05,23,8,1,4,2,2,0.0769585099077,0.0849349398118,0,0.6503694478,2de8896d2c2ea564fd37,42264e54a01908d81bbe,0.0915860446624,False,not adjudicated
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.05,23,8,3,4,6,2,0.0302557894462,0.0397013986564,0.833333333333,0.428024096328,006d495cbff76f46e992,42264e54a01908d81bbe,0.0396708221584,True,not adjudicated
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.05,23,12,7,8,3,4,0.0490174483551,0.0538396479083,0.25,0.677609692121,81234a56777545e31b9c,561446db19099c48c68e,0.0538396479083,False,not adjudicated
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0.1,23,8,1,2,3,9,0.0371304944941,0.0946728218656,0.703703703704,0.585845436802,2de8896d2c2ea564fd37,006d495cbff76f46e992,0.0946728218656,True,not adjudicated
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.05,23,14,5,6,2,4,0.0780637842516,0.105141536458,0,0.723476875863,10617301d542a20b,ae6d6070e397641b,0.100657673437,False,not adjudicated
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.1,23,14,3,4,2,2,0.125623013686,0.142469935974,0,0.683464859235,1bba99ddd10d5cc3,10617301d542a20b,0.159316858263,False,not adjudicated
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.1,23,14,3,5,2,7,0.0540386294427,0.0898215176605,0.857142857143,0.259415169654,1bba99ddd10d5cc3,ae6d6070e397641b,0.0895268154605,True,not adjudicated
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,0.1,23,14,4,5,2,7,0.0780637842516,0.109625399478,0.142857142857,0.586211238044,10617301d542a20b,ae6d6070e397641b,0.100657673437,False,not adjudicated
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,0.05,23,12,5,6,2,2,0.0800666199158,0.0846171017632,0,0.498938082486,511d41c2a1ae8135d56a,4203b3767e3303cffd5c,0.0895605970413,False,not adjudicated
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,0.05,24,8,1,2,2,17,0.0232640229077,0.0445267565109,0.794117647059,0.634042207589,d94dce8e2409d75e,ed061f0733e9b7c0,0.0410949153091,True,not adjudicated
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,0.1,24,8,1,2,19,2,0.0620498206199,0.0869589925394,0.657894736842,0.708365902413,ed061f0733e9b7c0,89f4eb027c671d27,0.0776745920632,True,not adjudicated
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,0.05,23,20,14,15,2,2,0.060917625066,0.0619907310827,0,0.81622838727,1849bc7fd397907c0fdc,c72ac2a665cd5a8025ca,0.060917625066,False,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,1,3,2,2,0.0642975298775,0.0847381121106,0,0.557050432192,d6563b79ad01a3ad,80fbe67225c21eb2,0.101162841626,False,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,1,5,2,10,0.0429966733786,0.0673501535867,0.1,0.6523832244,d6563b79ad01a3ad,883cd9a83e580954,0.0716090403778,False,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,1,6,2,2,0.0863354667581,0.0999457987266,0,0.726285774202,d6563b79ad01a3ad,317410f693c7379d,0.114862722829,False,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,1,7,2,4,0.0630062844776,0.0774160529226,0,0.633172777349,d6563b79ad01a3ad,941c0898a57d3f1a,0.0823985095469,False,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,3,5,2,10,0.0462807453777,0.0691894639861,0.2,0.637094703171,80fbe67225c21eb2,883cd9a83e580954,0.0857817213842,False,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,3,6,2,2,0.0730036319867,0.0771147477384,0,0.584775697587,80fbe67225c21eb2,317410f693c7379d,0.0784015037436,False,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,3,7,2,4,0.0606790400959,0.0726448709577,0,0.569354776576,80fbe67225c21eb2,941c0898a57d3f1a,0.0726448709577,False,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,5,6,10,2,0.0216829157494,0.0396874262029,0.9,0.450217844635,883cd9a83e580954,317410f693c7379d,0.0484403631372,True,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,5,7,10,4,0.023654560198,0.0369293233343,0.775,0.418359517297,883cd9a83e580954,941c0898a57d3f1a,0.0439039049656,True,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.05,24,8,6,7,2,4,0.029261562107,0.0403026491865,0.875,0.35066921587,317410f693c7379d,941c0898a57d3f1a,0.0452991986246,True,not adjudicated
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.1,24,8,1,2,3,19,0.0421197043975,0.0687541672164,0.912280701754,0.382276352123,3f5307c8e24eadb4,5d4b529359890ec3,0.0603905401225,True,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.05,24,8,2,3,2,5,0.0517982498988,0.0700078800423,0,0.509427547488,cc489ed26e6a6e97,35106d58264638aa,0.0676443694169,False,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.05,24,8,2,5,2,8,0.0748901483793,0.0774789858868,0,0.758388118562,cc489ed26e6a6e97,aeaf2ad30c3fe9b9,0.0776412497517,False,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.05,24,8,2,7,2,2,0.0526470221459,0.0651706775497,0,0.413987476748,cc489ed26e6a6e97,24e4fbb4ada90859,0.0779947114862,False,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.05,24,8,3,5,5,8,0.0330773051534,0.0535404151126,0.425,0.535574948237,35106d58264638aa,aeaf2ad30c3fe9b9,0.0393316158166,False,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.05,24,8,3,7,5,2,0.081667040302,0.100503658111,0,0.620094384919,35106d58264638aa,24e4fbb4ada90859,0.081667040302,False,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.05,24,8,5,7,8,2,0.0650235662333,0.0918080823125,0,0.728091479754,aeaf2ad30c3fe9b9,24e4fbb4ada90859,0.0650235662333,False,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.1,24,8,2,3,2,15,0.0517982498988,0.0773167220219,0.933333333333,0.45266662387,cc489ed26e6a6e97,aeaf2ad30c3fe9b9,0.0776412497517,True,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.1,24,8,2,4,2,3,0.0526470221459,0.0719288816684,0.833333333333,0.441870713248,cc489ed26e6a6e97,24e4fbb4ada90859,0.0779947114862,True,not adjudicated
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.1,24,8,3,4,15,3,0.0650235662333,0.099563377045,0.577777777778,0.561734987594,aeaf2ad30c3fe9b9,24e4fbb4ada90859,0.0650235662333,True,not adjudicated
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.05,24,8,1,3,8,5,0.0196269034107,0.0382747781118,0.775,0.33522207711,1e6add292cbf2f86,8e684346a4358fa7,0.0466792204852,True,not adjudicated
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.05,24,8,1,4,8,6,0.0213097255541,0.0413862872628,0.770833333333,0.41673582219,1e6add292cbf2f86,86c80ddc2433f7df,0.0340376417555,True,not adjudicated
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.05,24,8,3,4,5,6,0.0285280761625,0.0405795986549,0.766666666667,0.379166879889,8e684346a4358fa7,86c80ddc2433f7df,0.0405795986549,True,not adjudicated
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.1,24,8,1,2,20,3,0.0526667452737,0.0897427096641,0.683333333333,0.507498353077,1e6add292cbf2f86,d366bcd1ee684385,0.0627969013661,True,not adjudicated
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,24,8,1,2,5,8,0.0216661240058,0.034335157705,0.95,0.470742372102,82cd729ad5975e4a,b39330c925be7bca,0.0333859046624,True,not adjudicated
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,24,8,1,3,5,4,0.018737037159,0.0406163798136,0.8,0.356262833756,82cd729ad5975e4a,41f3d9bdae59e491,0.0410134167483,True,not adjudicated
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,24,8,1,4,5,6,0.0210186346949,0.0507602549432,0.433333333333,0.507431999082,82cd729ad5975e4a,f88ad9a4b345473b,0.062697950129,False,not adjudicated
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,24,8,2,3,8,4,0.0189549084516,0.0368197053418,0.96875,0.417911577058,b39330c925be7bca,41f3d9bdae59e491,0.0265406876175,True,not adjudicated
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,24,8,2,4,8,6,0.0218653801976,0.0336440410507,0.958333333333,0.423400688042,b39330c925be7bca,f88ad9a4b345473b,0.0402255876179,True,not adjudicated
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,24,8,3,4,4,6,0.0278139353255,0.0567933612805,0.25,0.547415247522,41f3d9bdae59e491,f88ad9a4b345473b,0.0620464637713,False,not adjudicated
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,24,8,1,2,15,2,0.024172353169,0.039367658737,0.533333333333,0.721957416874,f0c39de79d58cc1f,45bf058bfb0a09d9,0.0533675350888,True,not adjudicated
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,24,8,1,3,15,3,0.0301344217307,0.0308945154011,0.666666666667,0.710571451236,f0c39de79d58cc1f,9765f6221f393fe9,0.0305519354322,True,not adjudicated
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,24,8,1,4,15,3,0.051992946558,0.0778359746479,0,0.846986704017,f0c39de79d58cc1f,f56061dd14557a1c,0.0699573437794,False,not adjudicated
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,24,8,2,3,2,3,0.0376050997096,0.056923337615,0.166666666667,0.40110481291,45bf058bfb0a09d9,9765f6221f393fe9,0.0579469440117,False,not adjudicated
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,24,8,2,4,2,3,0.0349455378872,0.057447882674,0.333333333333,0.378291674689,45bf058bfb0a09d9,f56061dd14557a1c,0.0489095677582,False,not adjudicated
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,24,8,3,4,3,3,0.0478875327089,0.0592742436742,0.111111111111,0.489250820554,9765f6221f393fe9,f56061dd14557a1c,0.0478875327089,False,not adjudicated
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.05,24,8,1,2,2,20,0.0491319531592,0.0790786522307,0.025,0.690699005738,4dd79894b795e3cb,a8919977a7058c04,0.0790786522307,False,not adjudicated
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.1,24,8,1,2,2,22,0.0491319531592,0.0790786522307,0.954545454545,0.647814171634,4dd79894b795e3cb,a8919977a7058c04,0.0790786522307,True,not adjudicated
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.05,4,8,1,2,2,2,0.048236674243,0.0518394632576,0.5,0.610291703196,f716e6d6a95b3228e48c,2ec85790145647163c24,0.0554422522722,False,not adjudicated
