dataset_group,base_task_id,building_id,project_id,runtime_task_id,worker_id,annotation_id,strict_valid_support,task_mask_dispersion,leave_one_worker_out_mask_dispersion,active_time_seconds,log1p_active_time,active_time_status,formal_assignment_eligible,task_worker_time_analysis_eligible,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_seam
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,11,6393,23,0.18980228751918504,0.19186700185802236,320.0,5.771441123130016,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,12,6310,23,0.18980228751918504,0.191214237293493,50.0,3.9318256327243257,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,13,6224,23,0.18980228751918504,0.18702694438181947,8.0,2.1972245773362196,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,14,6494,23,0.18980228751918504,0.192056730721313,,,not_evaluable,True,False,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,15,6461,23,0.18980228751918504,0.19222101336784236,219.0,5.393627546352361,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,17,6196,23,0.18980228751918504,0.18745647784068364,107.0,4.68213122712422,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,18,6530,23,0.18980228751918504,0.1922210133678423,68.0,4.23410650459726,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,2,4851,23,0.18980228751918504,0.18732848113255182,119.0,4.787491742782046,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,1
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,6,6257,23,0.18980228751918504,0.18702694438181947,2.0,1.0986122886681096,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,8,6113,23,0.18980228751918504,0.18702694438181947,366.0,5.905361848054571,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,27,5818,23,0.05852222855578818,0.05985035735477647,224.0,5.41610040220442,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,28,5765,23,0.05852222855578818,0.055625491685362176,195.0,5.278114659230518,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,29,6361,23,0.05852222855578818,0.05592969465629257,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,30,5999,23,0.05852222855578818,0.05943640236802419,96.0,4.574710978503383,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,31,5938,23,0.05852222855578818,0.058155488990852974,59.0,4.0943445622221,eligible_partial_session_coverage,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,32,6349,23,0.05852222855578818,0.05922831936593581,180.0,5.198497031265826,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,33,5804,23,0.05852222855578818,0.05940007986640211,426.0,6.056784013228625,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,34,6055,23,0.05852222855578818,0.059486676939515586,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,35,5923,23,0.05852222855578818,0.059240727542066995,207.0,5.337538079701318,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,36,5994,23,0.05852222855578818,0.05838975363146354,594.0,6.38856140554563,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,37,5864,23,0.05852222855578818,0.0556557879492017,402.0,5.998936561946683,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,1,6293,23,0.05852222855578818,0.05858559044008774,67.0,4.219507705176107,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,10,6162,23,0.05852222855578818,0.05936041670870102,49.0,3.912023005428146,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,11,6387,23,0.05852222855578818,0.05970469864734655,209.0,5.3471075307174685,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,12,6294,23,0.05852222855578818,0.05886561150259141,36.0,3.6109179126442243,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,13,6218,23,0.05852222855578818,0.0589645538225143,19.0,2.995732273553991,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,14,6488,23,0.05852222855578818,0.05970469864734655,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,15,6455,23,0.05852222855578818,0.05957128426986587,224.0,5.41610040220442,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,17,6190,23,0.05852222855578818,0.0589645538225143,45.0,3.828641396489095,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,18,6524,23,0.05852222855578818,0.05914538542670411,109.0,4.700480365792417,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,2,4845,23,0.05852222855578818,0.05914538542670411,66.0,4.204692619390966,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,6,6251,23,0.05852222855578818,0.05444218885256599,2.0,1.0986122886681096,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,8,6107,23,0.05852222855578818,0.05915810886629208,93.0,4.543294782270004,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,27,5852,23,0.21569254231033766,0.20442018751651908,434.0,6.075346031088684,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,28,5767,23,0.21569254231033766,0.21866018045042712,288.0,5.666426688112432,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,29,6420,23,0.21569254231033766,0.2228596402170777,108.0,4.6913478822291435,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,30,6001,23,0.21569254231033766,0.22278820836464558,65.0,4.189654742026425,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,31,5942,23,0.21569254231033766,0.2224715700920302,87.0,4.477336814478207,eligible_partial_session_coverage,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,32,6351,23,0.21569254231033766,0.2072129540809426,225.0,5.420534999272286,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,33,5806,23,0.21569254231033766,0.22011274395301353,415.0,6.030685260261263,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,34,6056,23,0.21569254231033766,0.17808779495548027,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,35,5925,23,0.21569254231033766,0.2227301149264078,129.0,4.867534450455582,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,36,5996,23,0.21569254231033766,0.2205267832138557,308.0,5.733341276897746,eligible,True,True,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,1
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,37,5866,23,0.21569254231033766,0.22252990118474866,161.0,5.087596335232384,eligible,True,True,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,1
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,1,6296,23,0.21569254231033766,0.2104389906274766,70.0,4.2626798770413155,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,10,6165,23,0.21569254231033766,0.22253259729970704,50.0,3.9318256327243257,eligible,True,True,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,1
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,11,6389,23,0.21569254231033766,0.1941955467460924,294.0,5.68697535633982,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,12,6301,23,0.21569254231033766,0.22222697507690448,28.0,3.367295829986474,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,13,6220,23,0.21569254231033766,0.2224533245008798,36.0,3.6109179126442243,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,14,6490,23,0.21569254231033766,0.1941955467460924,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,15,6457,23,0.21569254231033766,0.2224909583047457,255.0,5.545177444479562,eligible,True,True,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,1
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,17,6192,23,0.21569254231033766,0.22269890099387407,29.0,3.4011973816621555,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,18,6526,23,0.21569254231033766,0.2217393894831262,98.0,4.59511985013459,eligible,True,True,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,1
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,2,4847,23,0.21569254231033766,0.2217393894831262,90.0,4.51085950651685,eligible_partial_session_coverage,True,True,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,1
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,6,6253,23,0.21569254231033766,0.222532597299707,2.0,1.0986122886681096,eligible,True,True,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,1
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,69,3298,8,6109,23,0.21569254231033766,0.22128417762088565,40.0,3.713572066704308,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,27,5842,23,0.12093363958010338,0.12324718157642905,385.0,5.955837369464831,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,28,5764,23,0.12093363958010338,0.12234443904499685,296.0,5.6937321388027,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,29,6419,23,0.12093363958010338,0.11539452410551776,300.0,5.707110264748875,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,30,6449,23,0.12093363958010338,0.12281607084739454,126.0,4.844187086458591,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,31,5937,23,0.12093363958010338,0.12340355113765848,141.0,4.955827057601261,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,32,6348,23,0.12093363958010338,0.1223654382972073,200.0,5.303304908059076,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,33,5803,23,0.12093363958010338,0.12285201261696094,512.0,6.240275845170769,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,34,6042,23,0.12093363958010338,0.12404427825723867,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,35,5922,23,0.12093363958010338,0.12196006790367275,229.0,5.438079308923196,eligible,True,True,"[""seam""]","[""seam""]",0,1,1,0,1
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,36,5991,23,0.12093363958010338,0.11790184480679722,2023.0,7.6128310304073565,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,66,3183,37,5863,23,0.12093363958010338,0.1231294648267958,224.0,5.41610040220442,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,1,6284,23,0.12093363958010338,0.11259328056165714,115.0,4.7535901911063645,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,10,6160,23,0.12093363958010338,0.12145258314469896,185.0,5.225746673713202,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,11,6386,23,0.12093363958010338,0.11552906796230593,163.0,5.099866427824199,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,12,6290,23,0.12093363958010338,0.12168884883015352,52.0,3.970291913552122,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,13,6217,23,0.12093363958010338,0.12425986417001852,169.0,5.135798437050262,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,14,6487,23,0.12093363958010338,0.11400052620802396,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,15,6454,23,0.12093363958010338,0.11360371391830205,524.0,6.263398262591624,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,17,6189,23,0.12093363958010338,0.12421625769370641,111.0,4.718498871295094,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,18,6523,23,0.12093363958010338,0.12326053680147483,73.0,4.304065093204169,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,2,4844,23,0.12093363958010338,0.12326053680147483,76.0,4.343805421853684,eligible_partial_session_coverage,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,6,6250,23,0.12093363958010338,0.12425986417001854,2.0,1.0986122886681096,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,69,3295,8,6106,23,0.12093363958010338,0.12388975665987344,397.0,5.986452005284438,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,67,3221,27,5835,5,0.05027936133515273,0.047702513145628365,430.0,6.066108090103747,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,67,3221,28,5784,5,0.05027936133515273,0.049746789813580605,122.0,4.812184355372417,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,67,3221,30,6018,5,0.05027936133515273,0.04997246089179445,53.0,3.9889840465642745,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,71,3333,10,6180,5,0.05027936133515273,0.05198752141238011,81.0,4.406719247264253,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,71,3333,6,6265,5,0.05027936133515273,0.05198752141238011,7.0,2.0794415416798357,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,67,3201,33,5831,5,0.278789299680412,0.3089921262703991,327.0,5.793013608384144,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,71,3313,10,6179,5,0.278789299680412,0.3165959891243974,79.0,4.382026634673881,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0
C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,71,3313,11,6404,5,0.278789299680412,0.2900568779342734,97.0,4.584967478670572,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0
C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,71,3313,17,6207,5,0.278789299680412,0.16170551594859262,79.0,4.382026634673881,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,71,3313,6,6262,5,0.278789299680412,0.3165959891243974,18.0,2.9444389791664403,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,67,3208,27,5800,6,0.34079836368885685,0.3654060392083215,122.0,4.812184355372417,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,67,3208,30,6016,6,0.34079836368885685,0.3396237521099219,42.0,3.7612001156935624,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,67,3208,31,5988,6,0.34079836368885685,0.3015333890046028,,,not_evaluable,False,False,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,67,3208,35,5936,6,0.34079836368885685,0.34928477221972715,267.0,5.5909869805108565,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,71,3320,12,6335,6,0.34079836368885685,0.3592277682110026,51.0,3.9512437185814275,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,71,3320,13,6234,6,0.34079836368885685,0.3297144613795645,333.0,5.8111409929767,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,67,3226,31,5973,6,0.10238697604314062,0.11423548542904756,93.0,4.543294782270004,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,67,3226,32,6368,6,0.10238697604314062,0.08457940278220945,244.0,5.501258210544727,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,67,3226,34,6567,6,0.10238697604314062,0.11497574791394652,87.0,4.477336814478207,eligible_with_protocol_deviation,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,71,3338,14,6503,6,0.10238697604314062,0.1145282673113143,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,71,3338,18,6543,6,0.10238697604314062,0.07141151012348622,90.0,4.51085950651685,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,71,3338,8,6127,6,0.10238697604314062,0.11459144269883978,76.0,4.343805421853684,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_core_all,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,67,3209,33,5836,5,0.12558301204929595,0.14087292549704913,352.0,5.8664680569332965,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
