task_id,annotation_id,annotator_id,base_task_id,normalized_title,title,image,total_annotations,total_predictions,runtime_condition,task_join_status,matched_registry_uid,matched_registry_candidate_count,planned_stage,planned_condition,dataset_group,source_pool,schema_version,annotation_created_at,annotation_updated_at,raw_field_profile,raw_choice_fields,quality_choices,scope_choices,difficulty_choices,model_issue_choices,tool_issue_choices,normalized_scope,normalized_difficulty,normalized_model_issue,scope_missing,difficulty_missing,model_issue_missing,is_oos,is_fail,lead_time_seconds,geometry_present,result_count
513,113,1,B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,b6bynegpmks_2a1bc1a10d7b45ad902e09cd71767fd9,B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:89,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T07:53:46.759316Z,2026-02-09T07:53:46.759334Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,reflection,acceptable,,normal,reflection,acceptable,False,False,False,false,false,16.579,True,12
514,114,1,wc2jmjhgnzb_649ef3674e0f4e7c9eac67f94d237573,wc2jmjhgnzb_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T07:54:07.146578Z,2026-02-09T07:54:07.146595Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,occlusion;reflection,corner_drift;corner_duplicate,,oos_geometry,occlusion;reflection,corner_drift;corner_duplicate,False,False,False,true,false,19.357,True,16
515,115,1,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,unb9qfrl6hy_e8fcf8c5bd324655a25186117151ccbd,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd.png,1,1,semi,matched_by_title,stage3_validation_semi:37,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-02-09T07:54:30.984553Z,2026-02-09T07:54:30.984574Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,low_texture;reflection,acceptable,,normal,low_texture;reflection,acceptable,False,False,False,false,false,18.465,True,12
516,116,1,B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c,b6bynegpmks_8c414a8052c844b4bcd5dc3fadde7f8c,B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c.png,1,1,semi,matched_by_title,stage0_pilot_manual:12,1,pilot_manual,manual,Pilot,pilot_manual,v2_structured,2026-02-09T07:54:54.485963Z,2026-02-09T07:54:54.485981Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,reflection,acceptable,,normal,reflection,acceptable,False,False,False,false,false,16.945,True,12
517,117,1,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,unb9qfrl6hy_2ed0e171a7c34f17a85363923a26ab98,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,1,1,semi,matched_by_title,stage0_pilot_manual:3,1,pilot_manual,manual,Pilot,pilot_manual,v2_structured,2026-02-09T07:56:24.430937Z,2026-02-09T07:56:24.430955Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,low_texture;reflection,corner_drift,,oos_geometry,low_texture;reflection,corner_drift,False,False,False,true,false,39.167,True,16
518,118,1,unb9qfrl6hy_9f199750b00c4f5484a546d79e06a0f8,unb9qfrl6hy_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T07:56:57.655100Z,2026-02-09T07:56:57.655119Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,seam;reflection;residual,overextend_adjacent;corner_drift;corner_duplicate,,oos_geometry,seam;reflection;residual,overextend_adjacent;corner_drift;corner_duplicate,False,False,False,true,false,30.854,True,20
519,119,1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vso1vncic_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.png,1,1,semi,matched_by_title,stage3_validation_semi:12,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-02-09T07:57:24.860708Z,2026-02-09T07:57:24.860725Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,occlusion;reflection,overextend_adjacent;corner_drift;over_parsing;fail,,oos_geometry,occlusion;reflection,overextend_adjacent;corner_drift;over_parsing;fail,False,False,False,true,true,25.462,True,20
520,120,1,B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e,b6bynegpmks_e5567bd5fa2d4fde8a6b9f15e3274a7e,B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:98,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T07:57:49.646866Z,2026-02-09T07:57:49.646886Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,reflection,acceptable,,normal,reflection,acceptable,False,False,False,false,false,23.21,True,12
521,121,1,e9zr4mvmww7_4984fc9f1fdf4ff7887430f71b9ae392,e9zr4mvmww7_4984fc9f1fdf4ff7887430f71b9ae392,e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392.png,1,1,semi,unmatched,,0,,,,,v2_structured,2026-02-09T07:58:13.071121Z,2026-02-09T07:58:13.071138Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,reflection,acceptable,,normal,reflection,acceptable,False,False,False,false,false,20.128,True,12
522,122,1,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,unb9qfrl6hy_84722e58b32f4646acc12614994f835b,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,1,1,semi,matched_by_title,stage3_validation_semi:46,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-02-09T07:58:55.973088Z,2026-02-09T07:58:55.973105Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,40.223,True,12
523,123,1,wc2jmjhgnzb_d5138c0f63414e1fb5147c9436968940,wc2jmjhgnzb_d5138c0f63414e1fb5147c9436968940,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:00:08.933295Z,2026-02-09T08:00:08.933312Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,acceptable,,normal,occlusion;reflection,acceptable,False,False,False,false,false,55.271,True,12
524,124,1,b6bynegpmks_dbc3c79b1ce74d209239b1572bd249bb,b6bynegpmks_dbc3c79b1ce74d209239b1572bd249bb,B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb.png,1,1,semi,unmatched,,0,,,,,v2_structured,2026-02-09T08:00:35.170574Z,2026-02-09T08:00:35.170591Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,reflection,acceptable,,normal,reflection,acceptable,False,False,False,false,false,20.684,True,12
525,125,1,uwv83hsgsw3_b979526475874ad68ae33f02d407a1fc,uwv83hsgsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:01:07.879668Z,2026-02-09T08:01:07.879686Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,overextend_adjacent,,normal,occlusion;reflection,overextend_adjacent,False,False,False,false,false,31.691,True,16
526,126,1,uwv83hsgsw3_71ada030981d4468b76dcebc1b6fb940,uwv83hsgsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:01:31.877817Z,2026-02-09T08:01:31.877833Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_open_boundary,occlusion;seam;residual,overextend_adjacent;corner_drift;corner_duplicate;topology_failure;over_parsing;fail,,oos_open_boundary,occlusion;seam;residual,overextend_adjacent;corner_drift;corner_duplicate;topology_failure;over_parsing;fail,False,False,False,true,true,21.881,True,28
527,127,1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,z6mfqcvibuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.png,1,1,semi,matched_by_title_condition,stage2_calibration_semi:20,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-02-09T08:01:58.473580Z,2026-02-09T08:01:58.473596Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,23.759,True,12
528,128,1,yqstnuaevhm_08e2145b15fc4d2497c084af41dc7089,yqstnuaevhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.png,1,1,semi,unmatched,,0,,,,,v2_structured,2026-02-09T08:09:24.999183Z,2026-02-09T08:09:24.999202Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,reflection,over_parsing,,normal,reflection,over_parsing,False,False,False,false,false,38.981,True,16
529,129,1,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,uwv83hsgsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:83,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T08:10:52.606946Z,2026-02-09T08:10:52.606978Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,reflection,acceptable,,oos_geometry,reflection,acceptable,False,False,False,true,false,38.725,True,16
530,130,1,q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,q9vso1vncic_46281f6c32544ffe90e6d88f539c4232,q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:36,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T08:11:37.673723Z,2026-02-09T08:11:37.673744Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,27.13,True,12
531,131,1,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,b6bynegpmks_6ef1007d4f8641cfa4102b27787f0210,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.png,1,1,semi,matched_by_title_condition,stage2_calibration_semi:23,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-02-09T08:13:15.679145Z,2026-02-09T08:13:15.679162Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,over_parsing,,normal,occlusion;reflection,over_parsing,False,False,False,false,false,91.638,True,16
532,132,1,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,unb9qfrl6hy_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,1,1,semi,matched_by_title_condition,stage2_calibration_semi:1,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-02-09T08:13:45.328475Z,2026-02-09T08:13:45.328494Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,reflection,acceptable,,normal,reflection,acceptable,False,False,False,false,false,21.892,True,12
533,133,1,yqstnuaevhm_e3face7b2196414d95ed97151aa13058,yqstnuaevhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:14:41.972547Z,2026-02-09T08:14:41.972565Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,occlusion;seam;residual,corner_drift;over_parsing,,oos_geometry,occlusion;seam;residual,corner_drift;over_parsing,False,False,False,true,false,53.293,True,24
534,134,1,unb9qfrl6hy_b73ae36f994747e196380b1cb71cf407,unb9qfrl6hy_b73ae36f994747e196380b1cb71cf407,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:15:13.372803Z,2026-02-09T08:15:13.372821Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,reflection,acceptable,,normal,reflection,acceptable,False,False,False,false,false,29.369,True,12
535,135,1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8ctxdm8gdg_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:12,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T08:15:41.817329Z,2026-02-09T08:15:41.817346Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,over_parsing,,normal,occlusion;reflection,over_parsing,False,False,False,false,false,26.614,True,16
536,136,1,UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8,uwv83hsgsw3_cfd92c05e31846e89144f7b2bb8e59a8,UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.png,1,1,semi,matched_by_title,stage3_validation_semi:8,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-02-09T08:16:15.437109Z,2026-02-09T08:16:15.437126Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,23.515,True,12
537,137,1,q9vso1vncic_a6560bae311a403a9bfe94e4c1c645f4,q9vso1vncic_a6560bae311a403a9bfe94e4c1c645f4,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:16:35.501319Z,2026-02-09T08:16:35.501337Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,18.672,True,12
538,138,1,unb9qfrl6hy_930b1d9018914ff6858fac08e204de26,unb9qfrl6hy_930b1d9018914ff6858fac08e204de26,uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26.png,1,1,semi,unmatched,,0,,,,,v2_structured,2026-02-09T08:17:19.156087Z,2026-02-09T08:17:19.156103Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,low_texture,acceptable,,normal,low_texture,acceptable,False,False,False,false,false,15.449,True,12
539,139,1,yqstnuaevhm_f2eeae1a36f14f6cb7b934efd9becb4d,yqstnuaevhm_f2eeae1a36f14f6cb7b934efd9becb4d,yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:17:31.386369Z,2026-02-09T08:17:31.386385Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,7.619,True,16
540,140,1,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,unb9qfrl6hy_33dd9892d10e474ead8f7ad38a8da562,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562.png,1,1,semi,matched_by_title_condition,stage2_calibration_semi:2,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-02-09T08:17:55.342536Z,2026-02-09T08:17:55.342552Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,over_parsing,,normal,occlusion,over_parsing,False,False,False,false,false,17.151,True,16
541,141,1,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,uwv83hsgsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:90,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T08:18:16.173031Z,2026-02-09T08:18:16.173048Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,overextend_adjacent;over_parsing,,normal,occlusion;reflection,overextend_adjacent;over_parsing,False,False,False,false,false,19.514,True,24
542,142,1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2jmjhgnzb_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:13,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T08:18:34.246998Z,2026-02-09T08:18:34.247015Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,overextend_adjacent;over_parsing,,normal,occlusion;reflection,overextend_adjacent;over_parsing,False,False,False,false,false,15.902,True,28
543,143,1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,unb9qfrl6hy_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:58,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T08:19:00.806452Z,2026-02-09T08:19:00.806469Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,over_parsing,,normal,occlusion;reflection,over_parsing,False,False,False,false,false,24.601,True,16
544,144,1,unb9qfrl6hy_bccfe89cf0b24f4c9d2afee19c342117,unb9qfrl6hy_bccfe89cf0b24f4c9d2afee19c342117,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:19:10.839732Z,2026-02-09T08:19:10.839749Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,acceptable,,normal,occlusion;reflection,acceptable,False,False,False,false,false,8.812,True,12
545,145,1,wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,wc2jmjhgnzb_872459df29ef4f158108fbfcb3225090,wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090.png,1,1,semi,matched_by_title,stage1_prescreen_semi:25,1,prescreen_semi,semi,PreScreen_semi,prescreen_semi,v2_structured,2026-02-09T08:19:19.095858Z,2026-02-09T08:19:19.095884Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,acceptable,,normal,occlusion;reflection,acceptable,False,False,False,false,false,6.442,True,12
546,146,1,b8ctxdm8gdg_d6f573aa1add4621af53ba492838ff45,b8ctxdm8gdg_d6f573aa1add4621af53ba492838ff45,b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45.png,1,1,semi,unmatched,,0,,,,,v2_structured,2026-02-09T08:19:27.935959Z,2026-02-09T08:19:27.935976Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,acceptable,,normal,occlusion;reflection,acceptable,False,False,False,false,false,7.748,True,16
547,147,1,yqstnuaevhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuaevhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56.png,1,1,semi,unmatched,,0,,,,,v2_structured,2026-02-09T08:19:56.216625Z,2026-02-09T08:19:56.216644Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_split_level,occlusion;reflection;residual,corner_duplicate;topology_failure;over_parsing;fail,,oos_split_level,occlusion;reflection;residual,corner_duplicate;topology_failure;over_parsing;fail,False,False,False,true,true,27.121,True,20
548,148,1,b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,b8ctxdm8gdg_dcbdda428eb846a586886b87d9552d0e,b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e.png,1,1,semi,matched_by_title_condition,stage2_calibration_semi:11,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-02-09T08:20:19.969880Z,2026-02-09T08:20:19.969897Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_open_boundary,occlusion;reflection,corner_drift;over_parsing,,oos_open_boundary,occlusion;reflection,corner_drift;over_parsing,False,False,False,true,false,22.678,True,20
549,149,1,wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,wc2jmjhgnzb_431023d1f9fd40048ceee9214fd8464a,wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:81,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T08:20:36.308897Z,2026-02-09T08:20:36.308912Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,acceptable,,normal,occlusion;reflection,acceptable,False,False,False,false,false,14.695,True,16
550,150,1,wc2jmjhgnzb_2195c5a9b9fd451b927b0050f23fac31,wc2jmjhgnzb_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T08:20:49.271777Z,2026-02-09T08:20:49.271795Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,acceptable,,normal,occlusion;reflection,acceptable,False,False,False,false,false,11.722,True,12
551,151,1,unb9qfrl6hy_dba77340b24340be9c7242cba42f1e28,unb9qfrl6hy_dba77340b24340be9c7242cba42f1e28,uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28.png,1,1,semi,unmatched,,0,,,,,v2_structured,2026-02-09T08:20:55.691432Z,2026-02-09T08:20:55.691448Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,acceptable,,normal,occlusion;reflection,acceptable,False,False,False,false,false,5.162,True,12
552,152,1,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,e9zr4mvmww7_2e52341d21b940b5b38a9e26c4cf4200,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,1,1,semi,matched_by_title,stage1_prescreen_manual:27,1,prescreen_manual,manual,PreScreen_manual,prescreen_manual,v2_structured,2026-02-09T08:23:41.081083Z,2026-02-09T08:23:41.081102Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,acceptable,,normal,occlusion;reflection,acceptable,False,False,False,false,false,11.92,True,12
