task_id,project_id,task_label,dataset_group,condition,stage_filter_bucket,annotation_id,worker_id,is_valid_geometry,parse_error,n_corners,geometry_hash,canonical_geometry,active_time,active_time_source,active_time_match_status,active_time_source_file,active_time_session_count,active_time_event_count,lead_time_seconds,task_valid_annotation_count,task_median_active_time,low_time_threshold,same_hash_cluster_size,same_hash_annotation_count,same_hash_worker_count,is_exact_duplicate_geometry,same_worker_duplicate_annotation_anomaly,exact_copy_low_time_event,fallback_low_time_duplicate_audit,event_basis
3132,39,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,PreScreen_manual,manual,explicit_p1,4200,30,True,,8,16a8078e7c39e462bb7acd7a220796b5b4b239c28827c5a369c75ada25bd3cce,"[[215.0,176.5],[215.0,351.5],[289.5,353.0],[291.5,178.0],[734.5,173.0],[734.5,356.5],[812.5,173.0],[812.5,358.0]]",81.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,4,76.102,12,214.0,53.5,1,1,1,False,False,False,False,
3132,39,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,PreScreen_manual,manual,explicit_p1,4229,33,True,,8,208b6009da26e37da995bc953c18fb04d8c5d906d1c87f02d1c80ed5dbfd203c,"[[217.5,347.0],[219.0,178.5],[286.5,347.0],[289.5,178.5],[737.5,174.5],[737.5,353.0],[809.5,353.0],[815.0,173.0]]",177.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,9,167.447,12,214.0,53.5,1,1,1,False,False,False,False,
3132,39,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,PreScreen_manual,manual,explicit_p1,4256,32,True,,8,3471f606c3407e571940675a3974d0f89a727cc532e960abaa0c6292e6e7f6f7,"[[214.5,177.0],[216.5,348.0],[288.5,349.5],[290.0,175.5],[729.0,167.0],[731.5,357.0],[813.5,169.5],[815.0,356.5]]",208.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,11,171.26799999999997,12,214.0,53.5,1,1,1,False,False,False,False,
3132,39,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,PreScreen_manual,manual,explicit_p1,4338,35,True,,8,9e4f6fa71c1df8aae48866ba3fbc77450a96d9d4e137ffaa065da3f2700dc858,"[[215.5,181.0],[217.5,348.0],[290.0,177.5],[292.0,351.5],[732.0,172.0],[732.0,360.5],[814.0,172.0],[815.5,355.0]]",32.509,lead_time_fallback,fallback_no_direct_log,,0,0,32.509,12,214.0,53.5,1,1,1,False,False,False,False,
3132,39,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,PreScreen_manual,manual,explicit_p1,4428,34,True,,12,0086ac289de76851ed67ca54ebaf9b06872faf94deb03391c56f0c059755ef69,"[[91.0,340.0],[92.5,171.5],[212.5,166.5],[214.0,347.5],[288.5,159.0],[288.5,348.5],[402.0,86.5],[410.5,436.0],[625.5,446.0],[629.0,91.5],[730.0,161.0],[730.5,353.0]]",675.853,lead_time_fallback,fallback_no_direct_log,,0,0,675.853,12,214.0,53.5,1,1,1,False,False,False,False,
3132,39,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,PreScreen_manual,manual,explicit_p1,4490,37,True,,12,9e5c41b19ced3bbbe68bb0d30fce5306a0d5eeacb309acbd11036f41572b35db,"[[211.5,170.5],[215.5,344.5],[288.0,346.5],[290.0,170.5],[379.0,450.0],[381.5,64.0],[632.5,68.5],[635.0,445.5],[730.5,164.5],[732.0,350.5],[812.5,348.5],[816.5,162.5]]",220.0,log,project+task+annotator,active_times_2026-06-22.jsonl,1,8,210.735,12,214.0,53.5,1,1,1,False,False,False,False,
3132,39,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,PreScreen_manual,manual,explicit_p1,4568,29,True,,8,4dcee91be9fba285f4c5a832357e755a1b36fe323d9fca486e835634f4330f45,"[[213.5,179.0],[213.5,350.0],[289.5,179.5],[289.5,350.5],[732.5,175.5],[732.5,358.5],[813.0,175.5],[813.0,356.0]]",170.0,log,project+task+annotator,active_times_2026-06-25.jsonl,2,7,156.107,12,214.0,53.5,1,1,1,False,False,False,False,
3132,39,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,PreScreen_manual,manual,explicit_p1,4597,36,True,,8,f1a12f73dd6b5a1bfcc68dca1202846932ec353df61a11489d689b5d870af157,"[[214.5,349.0],[215.0,167.5],[287.5,167.5],[289.0,350.0],[732.0,358.0],[733.0,161.5],[813.0,161.5],[813.0,356.5]]",611.0,log,project+task+annotator,active_times_2026-06-21.jsonl;active_times_2026-06-26.jsonl;active_times_2026-06-27.jsonl,2,31,663.058,12,214.0,53.5,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,3808,26,False,missing_corner_geometry,0,,,7.996,lead_time_fallback,fallback_no_direct_log,,0,0,7.996,0,,,0,0,0,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,3960,28,True,,8,5b757b949ad000b0eb457df2c002452dd7b891a1f9c33ad32570e866a6a780c0,"[[106.0,141.0],[106.0,395.5],[437.0,168.0],[437.0,366.0],[624.0,179.5],[624.0,355.0],[870.5,166.0],[870.5,367.5]]",207.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,10,172.893,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4008,27,True,,8,ea3318f37b2c2361a355038e460fb2088b742f300b22c3908b56c880e01e32a4,"[[106.5,148.5],[106.5,393.0],[438.0,172.0],[438.0,368.0],[625.5,183.5],[625.5,354.0],[873.0,168.0],[873.0,370.5]]",683.0,log,project+task+annotator,active_times_2026-06-17.jsonl,4,26,35.907,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4130,31,True,,8,7a5f62c0d03b3fa22d26e361009cea5638767d591db218957dc51edb08b3be35,"[[104.0,150.5],[106.0,396.0],[436.5,174.0],[437.5,366.5],[621.5,184.0],[621.5,354.5],[869.0,168.5],[871.0,376.5]]",100.737,lead_time_fallback,fallback_no_direct_log,,0,0,100.737,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4201,30,True,,8,ba084dbd2495b3e6291db8685bdb7e74afac07872b78f81318b6bc00e3959cd8,"[[106.5,151.5],[108.0,399.5],[439.5,366.5],[441.0,176.5],[621.0,185.0],[624.5,354.5],[871.0,374.5],[872.5,176.5]]",29.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,2,24.552,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4230,33,True,,8,81dcca4904ece4d2e5cdc319e2c51e04e3c946ba3904035f542dc5cc38e86c2d,"[[106.5,393.0],[108.0,158.5],[438.0,178.5],[438.0,370.0],[618.0,357.0],[619.5,186.0],[870.0,170.0],[871.5,376.0]]",179.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,10,300.297,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4257,32,True,,8,39cf7b37a7d022d86d29465ac080c616fc169bb5f468d8a24d88368b7b577e45,"[[105.0,147.0],[107.5,396.0],[437.5,165.5],[438.0,367.0],[621.0,179.0],[624.0,355.5],[870.0,170.0],[878.5,378.0]]",397.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,17,327.091,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4339,35,True,,8,2c12b35194e97abdbd213fc1ce0282ebef2a251ebb2a8f791ec1b0c5a180e949,"[[103.5,154.0],[110.5,400.5],[440.5,371.5],[442.0,179.5],[621.5,185.0],[623.5,359.0],[872.0,174.0],[873.5,369.5]]",46.032,lead_time_fallback,fallback_no_direct_log,,0,0,46.032,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4429,34,True,,8,0801118e47bb7aa3e388f6ac9054f382e4ebeb3126eae0340b50eacb3bb6ca58,"[[106.5,146.5],[110.0,387.0],[435.5,168.5],[441.0,366.5],[622.5,175.0],[623.5,349.5],[869.5,377.5],[870.0,171.0]]",169.313,lead_time_fallback,fallback_no_direct_log,,0,0,169.313,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4491,37,True,,8,410a5a210ba78fef523f16e809fb8fa886b7feed626d3338c74409bf6d3f8abd,"[[101.5,147.0],[104.5,394.5],[438.5,175.0],[438.5,365.0],[616.0,180.0],[622.0,357.5],[844.0,375.0],[868.0,161.5]]",174.0,log,project+task+annotator,active_times_2026-06-22.jsonl,1,7,165.06,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4569,29,True,,8,38f9e9105fdbab57c27d44eba0a081e4cd802c029774c4d96108e587daf2578f,"[[106.0,150.0],[106.0,395.5],[444.0,180.5],[444.0,365.0],[621.0,192.0],[621.0,354.5],[877.0,175.5],[877.0,376.5]]",122.0,log,project+task+annotator,active_times_2026-06-25.jsonl,2,6,89.726,11,193.0,48.25,1,1,1,False,False,False,False,
3133,39,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,PreScreen_manual,manual,explicit_p1,4598,36,True,,8,30d2616d28d8da8b994edbf2f2915cfd9ca7ba203bcd597a72d560d0a13d0e9b,"[[105.0,144.5],[107.5,395.0],[438.0,173.0],[441.5,365.0],[623.0,180.5],[623.0,355.5],[871.0,163.5],[871.0,377.5]]",1074.0,log,project+task+annotator,active_times_2026-06-21.jsonl;active_times_2026-06-26.jsonl;active_times_2026-06-27.jsonl,2,46,1218.165,11,193.0,48.25,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,3809,26,False,missing_corner_geometry,0,,,4.847,lead_time_fallback,fallback_no_direct_log,,0,0,4.847,0,,,0,0,0,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,3961,28,True,,8,f04be65aa0591be515f7f856e5336bbe07c3f17e3ff525cc0e26469490359c7e,"[[74.0,153.0],[74.0,371.5],[390.0,119.5],[390.0,412.0],[640.0,124.5],[640.0,407.0],[948.0,157.5],[948.0,368.0]]",209.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,8,45.331,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4009,27,True,,8,80c7d7336d195d3b225c8e84e66b5e6f62936b909eae5accc1d1c3bd4f99ffff,"[[68.5,159.5],[68.5,368.0],[389.0,120.5],[389.0,410.0],[645.0,123.0],[645.0,404.5],[947.0,161.0],[947.0,366.5]]",545.0,log,project+task+annotator,active_times_2026-06-17.jsonl,3,20,24.162,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4131,31,True,,8,bd1f0b282c1a8b5f1b022823fa51388685d7abdc94f55f1907e8c544a70058d3,"[[69.0,371.0],[72.0,157.5],[388.0,404.5],[389.0,120.0],[638.5,397.0],[639.5,126.5],[945.5,157.5],[945.5,371.0]]",95.949,lead_time_fallback,fallback_no_direct_log,,0,0,95.949,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4202,30,True,,8,e90e6245762887ea663f6c65d131c6acb2d74e1cdbc13c667da900d641668d8b,"[[71.5,371.5],[75.0,156.5],[384.5,399.5],[393.0,123.0],[634.5,391.5],[636.0,128.0],[947.5,163.0],[947.5,371.5]]",155.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,6,145.792,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4231,33,True,,8,8d85ab822d647e73cc759e59bd9f35cb980e923c1e5c80ac65d8fef9a91fcdff,"[[69.0,371.5],[75.0,162.5],[377.5,409.0],[390.5,124.0],[633.5,404.5],[635.0,131.0],[946.0,165.5],[946.0,371.5]]",305.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,17,440.138,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4267,32,True,,8,6662aeedd3b5f57cc3ee2eff0b02240e1d5cd637bf6aa6d3e045a9f738f32aa4,"[[71.0,365.0],[72.0,156.5],[387.0,405.5],[393.0,122.5],[639.5,127.0],[643.0,405.0],[944.5,159.5],[945.0,363.5]]",286.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,9,234.864,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4340,35,True,,8,bd2ecc782315dd849ba5cd87148b79991e75ab6705c554122506ed933ba8d9bd,"[[74.5,161.5],[76.0,369.5],[386.0,121.5],[389.5,400.5],[638.0,125.0],[650.5,398.5],[949.5,159.5],[949.5,366.0]]",39.259,lead_time_fallback,fallback_no_direct_log,,0,0,39.259,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4430,34,True,,8,3695e728a5bd9bec0d141d105adc06a46aba5c2ecabd72d0af0c179433090757,"[[72.0,143.5],[72.0,367.5],[396.0,115.5],[401.0,398.5],[634.0,117.0],[636.5,395.0],[944.0,360.0],[949.5,157.5]]",154.415,lead_time_fallback,fallback_no_direct_log,,0,0,154.415,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4492,37,True,,8,d819377983db4edad9805a61fa7f0c8fe0ad07b15c613153ed53fb79a7b3ef7c,"[[71.0,366.0],[79.5,153.0],[386.0,405.0],[399.0,120.5],[636.0,400.5],[640.0,125.0],[944.5,362.0],[951.0,159.5]]",191.0,log,project+task+annotator,active_times_2026-06-22.jsonl,1,8,170.181,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4570,29,True,,8,0e0a84b4f46e5488bebfe7315c7717d4913150ed178f4436a37200ef8bf06315,"[[71.0,163.0],[71.0,373.0],[390.5,122.0],[390.5,402.5],[641.5,127.0],[641.5,397.0],[947.5,160.0],[947.5,372.0]]",201.0,log,project+task+annotator,active_times_2026-06-25.jsonl,2,10,146.944,11,247.5,61.875,1,1,1,False,False,False,False,
3134,39,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,PreScreen_manual,manual,explicit_p1,4599,36,True,,8,5da843e6a4aded2658ae98677904e08b0dfc40a4a965369d2e878998428f2120,"[[71.5,366.5],[72.5,156.5],[387.0,403.5],[387.5,124.0],[638.5,125.0],[645.5,401.0],[945.0,158.0],[946.0,365.0]]",756.0,log,project+task+annotator,active_times_2026-06-26.jsonl;active_times_2026-06-27.jsonl,1,31,770.909,11,247.5,61.875,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,3810,26,False,missing_corner_geometry,0,,,8.138,lead_time_fallback,fallback_no_direct_log,,0,0,8.138,0,,,0,0,0,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,3962,28,True,,8,b0a5aedf71a261f0ac0c279866f93a8faf266e450c456be30e7507a8ba26b20b,"[[13.5,215.5],[13.5,332.5],[503.0,233.0],[503.0,311.0],[568.0,234.0],[568.0,310.0],[988.0,218.0],[988.0,328.5]]",220.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,9,181.793,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4010,27,True,,12,c751490371bbb08d729819aa6016df3ea10c13452c42594c3f4170e546bbb0ec,"[[11.0,205.5],[11.0,326.0],[505.0,225.0],[505.0,298.0],[577.5,228.0],[577.5,295.0],[645.0,151.0],[645.0,414.0],[722.0,190.5],[722.0,344.0],[989.0,205.5],[989.0,324.5]]",1219.0,log,project+task+annotator,active_times_2026-06-17.jsonl,3,62,23.302,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4132,31,True,,10,48fca6868cd92c8e88b2f18a01aa3c695d2d1b68ccc177e00399e23d560decf5,"[[13.5,216.0],[14.0,331.0],[129.0,225.0],[133.0,317.5],[279.0,216.5],[280.5,328.0],[642.0,154.5],[643.5,410.5],[986.0,216.0],[986.5,328.0]]",143.738,lead_time_fallback,fallback_no_direct_log,,0,0,143.738,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4203,30,True,,10,5ff7188e8281bcf11fda0075c256bef279e1f6ba9fd7344cc257a8a935eb472a,"[[10.0,328.0],[11.5,223.0],[506.0,301.5],[508.0,238.0],[566.0,241.5],[571.0,304.5],[646.0,414.5],[647.5,160.0],[985.5,218.0],[990.5,328.0]]",52.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,2,45.165,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4236,33,True,,12,9bdc42837b4076ebf73fc1efa6884ba4947bd9fe485cba792830b5a24f793d85,"[[11.5,327.0],[13.0,224.5],[507.0,297.5],[507.5,240.5],[568.0,241.5],[570.5,296.0],[641.0,412.0],[644.0,183.0],[698.5,348.5],[703.0,222.0],[991.0,327.0],[994.0,226.0]]",867.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,33,800.981,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4268,32,True,,8,c8a944ab6448806ca8191ccb3d3366e615b1324d92cd97536ac2affb29a305ec,"[[12.0,219.0],[12.0,332.0],[505.0,296.5],[506.0,236.0],[566.5,237.0],[568.0,295.0],[986.0,215.0],[986.5,329.0]]",358.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,17,413.35,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4341,35,True,,8,45fcd8f583b15b6ad852a768eadcad77b805fdf560a07eabe0da4d86a932844a,"[[12.5,333.5],[13.5,218.0],[507.5,237.5],[507.5,296.0],[567.5,239.0],[569.0,294.5],[987.0,217.5],[987.5,329.0]]",152.201,lead_time_fallback,fallback_no_direct_log,,0,0,152.201,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4431,34,True,,10,71284608685bde45bd67ded091f73ea2d4a26d5bc3fdf29a69fb642525a4a918,"[[12.0,329.0],[13.5,215.0],[506.0,299.0],[506.5,234.0],[568.5,232.5],[571.0,299.0],[642.5,412.0],[643.0,154.0],[986.0,215.5],[986.0,328.0]]",218.177,lead_time_fallback,fallback_no_direct_log,,0,0,218.177,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4493,37,True,,10,fb9ec189a63770c88388582b7d61da0a130aadde96195ed4099d565046d8fb26,"[[8.5,327.5],[17.0,222.0],[505.0,298.5],[506.5,233.0],[566.5,232.0],[569.0,299.5],[640.0,154.5],[644.0,409.0],[987.0,327.5],[989.5,224.5]]",261.0,log,project+task+annotator,active_times_2026-06-22.jsonl,1,11,281.174,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4571,29,True,,10,d63d120ee9fc2e78f073063e0271dd55aaf565f6c7a3235aef7e1e733f394865,"[[15.5,220.5],[15.5,331.0],[506.0,296.5],[506.5,235.0],[568.0,236.0],[570.0,297.0],[644.0,155.5],[644.0,411.0],[987.0,219.0],[988.0,331.5]]",314.0,log,project+task+annotator,active_times_2026-06-25.jsonl,2,17,408.427,11,336.0,84.0,1,1,1,False,False,False,False,
3135,39,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,PreScreen_manual,manual,explicit_p1,4600,36,True,,8,614196eaca29740100542721abafbc0afa7518baccaee4ecb1e3d9cc99732220,"[[12.5,330.0],[14.0,214.5],[506.5,230.0],[507.5,298.5],[567.5,230.5],[569.5,297.5],[986.0,215.5],[987.0,327.5]]",689.0,log,project+task+annotator,active_times_2026-06-26.jsonl;active_times_2026-06-27.jsonl,1,30,606.972,11,336.0,84.0,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,3811,26,False,missing_corner_geometry,0,,,11.72,lead_time_fallback,fallback_no_direct_log,,0,0,11.72,0,,,0,0,0,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,3967,28,True,,8,bef75c24d289652408ef7db758f62634d0f85bc773dbc395c4363dd843a851c9,"[[128.0,170.5],[128.0,370.0],[392.0,166.0],[392.0,362.0],[614.0,155.5],[614.0,361.5],[916.5,149.0],[916.5,366.0]]",117.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,6,65.481,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4011,27,True,,8,cc31fc6c6f7fd0211f166af2f1f0f2e4c485c4c1bce5a8be67c8ce3a8c40d48d,"[[127.5,161.0],[127.5,359.5],[389.0,165.0],[389.0,358.0],[614.0,156.5],[614.0,365.0],[916.5,152.5],[916.5,368.0]]",278.0,log,project+task+annotator,active_times_2026-06-17.jsonl,3,14,36.665,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4133,31,True,,8,aa1062e6983f9a94993daffa525a3c4f629a9815f69084970c5664595a517a8e,"[[127.0,369.5],[128.0,157.0],[391.0,368.5],[392.0,162.0],[611.5,155.5],[613.0,364.5],[916.0,145.5],[916.0,369.5]]",81.448,lead_time_fallback,fallback_no_direct_log,,0,0,81.448,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4222,30,True,,8,6dc67a577e091339a8011b04a716afd32e933053199e9632547fac2c82c8dab4,"[[120.0,361.5],[125.0,161.5],[393.0,163.0],[396.5,363.0],[609.5,160.0],[614.5,358.0],[917.5,368.0],[919.0,150.0]]",132.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,7,110.786,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4243,33,True,,8,761dd9b473a76e5b6fa75c6cda748610ba70172a284dbda1f572a25380b92798,"[[121.0,370.0],[122.5,162.5],[407.5,170.0],[410.5,361.5],[610.5,167.0],[610.5,361.5],[917.5,368.5],[919.0,160.0]]",369.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,19,306.937,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4269,32,True,,8,f0e4f395ebaa52adfc8105e3af1ae7aa4ab1bf182468c84b9f77cff530b99a51,"[[127.5,157.5],[129.5,365.5],[391.5,163.5],[393.0,357.0],[612.5,361.5],[613.0,153.5],[916.0,370.0],[916.5,151.5]]",250.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,11,233.941,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4342,35,True,,8,19066c78127ae7f11dcc911aa2c47c05fe73991dad2927f52b51b3cf05ca2abe,"[[127.0,163.0],[132.5,369.5],[395.0,170.5],[398.5,359.0],[614.5,156.0],[614.5,369.5],[917.0,369.5],[919.0,154.0]]",36.132,lead_time_fallback,fallback_no_direct_log,,0,0,36.132,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4432,34,True,,8,f1b1ff09c5b4f25c167c55369402ec92408a29c33d404f017a7bb0050c954f88,"[[126.5,169.5],[131.5,369.0],[390.0,172.5],[401.0,358.5],[613.5,361.5],[614.0,150.5],[916.5,148.0],[917.0,370.0]]",130.235,lead_time_fallback,fallback_no_direct_log,,0,0,130.235,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4494,37,True,,8,f9ad6569e7fd037a85524aa7ab19d4cbc69ff7e12767528ae1321e1434622942,"[[92.0,358.0],[117.5,156.5],[393.5,164.5],[403.5,356.5],[613.0,358.0],[615.0,158.5],[914.5,362.0],[916.5,149.0]]",85.0,log,project+task+annotator,active_times_2026-06-22.jsonl,1,4,61.255,11,214.5,53.625,1,1,1,False,False,False,False,
3136,39,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,PreScreen_manual,manual,explicit_p1,4572,29,True,,8,1894e298f8fd4983bf2ed7789298eb041bab0d5e01029f8972aebf795ee9b9b3,"[[135.0,163.0],[135.0,361.5],[400.5,163.5],[400.5,360.0],[614.0,154.0],[614.0,362.0],[917.5,148.0],[917.5,368.0]]",179.0,log,project+task+annotator,active_times_2026-06-25.jsonl,1,8,159.836,11,214.5,53.625,1,1,1,False,False,False,False,
