round_id,worker_id,task_id,base_task_id,task_stratum,image_id,dataset_group,image_path,risk_design_score_A,assignment_batch,c2_component,design_id,design_manifest_sha256,selection_role,selection_reason,maximin_distance_at_selection,building_gain,legacy_curated_priority_used,assignment_batch_id
C2-B,29,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,ordinary,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.png,5.249871582737375,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,29,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,ordinary,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.png,4.71539312866952,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,29,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,stress,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78.png,6.831342493839091,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,30,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,ordinary,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.png,5.387348197840864,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,30,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,stress,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.png,7.183628916179173,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,30,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,ordinary,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657.png,4.254049428543212,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,30,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,ordinary,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5.png,3.8687418959588626,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,31,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,ordinary,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.png,5.387348197840864,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,31,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,stress,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.png,7.183628916179173,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,31,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,ordinary,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657.png,4.254049428543212,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,31,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,ordinary,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5.png,3.8687418959588626,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,32,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,ordinary,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.png,3.6223209441163284,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,32,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,stress,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.png,6.238125014667176,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,32,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,ordinary,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.png,3.406655903885932,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,32,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,ordinary,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b.png,3.4443903852152538,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,33,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,ordinary,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.png,3.6223209441163284,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,33,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,stress,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.png,6.238125014667176,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,33,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,ordinary,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.png,3.406655903885932,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,33,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,ordinary,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b.png,3.4443903852152538,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,34,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,stress,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.png,6.238125014667176,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,34,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,ordinary,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.png,5.680586988921447,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,34,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,ordinary,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4.png,3.56801929571565,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,34,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,ordinary,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.png,4.222100206664882,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,35,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,stress,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.png,7.183628916179173,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,35,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,ordinary,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.png,5.680586988921447,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,35,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,ordinary,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4.png,3.56801929571565,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,35,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,ordinary,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.png,4.222100206664882,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,36,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,ordinary,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee.png,4.331965706250457,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,36,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,ordinary,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.png,4.11082649457379,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,36,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,ordinary,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.png,5.421113723737568,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,36,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,stress,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3.png,8.146315693268235,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,37,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,ordinary,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee.png,4.331965706250457,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,37,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,ordinary,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.png,4.11082649457379,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,37,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,ordinary,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.png,5.421113723737568,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,37,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,stress,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3.png,8.146315693268235,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,6,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,stress,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,9.481862942795813,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,6,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,ordinary,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.png,4.379436039704189,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,6,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,ordinary,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.png,4.9245298917348865,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,6,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,ordinary,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_447755d931aa401097d8c0952a22b17e.png,3.446418996433377,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,8,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,ordinary,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.png,4.379436039704189,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,8,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,ordinary,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.png,4.9245298917348865,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,8,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,stress,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.png,8.745138446780821,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
