id,code,image_id,worker,condition,stage,excluded_worker,old_valid,old_reason,old_method,opposite_hemisphere_status,opposite_matching_tied,opposite_matching_margin,same_hemisphere_pairs,short_spans_lt10,event_values_changed,self_boundary_distance,pair_indices_changed
acdca7ecab43b62d,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W030,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
28c293e3f02cd5e8,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W031,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
9b37138fe91ff43e,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W032,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
cc489ed26e6a6e97,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W033,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1712a484cb125952,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W034,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1ca02860b4a7e7d2,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W035,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
825fe47e013bea16,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W036,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
765e8580e5786a73,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W037,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
aeaf2ad30c3fe9b9,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W006,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
aba22d3e3811e1e8,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W008,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
8f088bc3d38ce05a,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W001,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1707cddacfb80ad2,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W010,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
97049183eb982350,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W011,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d366bcd1ee684385,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W012,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
86c80ddc2433f7df,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W013,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
0fb974eb2f3144ee,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W014,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b0116da2af71a4ec,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W015,manual,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
2204ad06a7cf0671,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W017,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
6c11bfc31b800170,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W018,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1ca216a593ef9439,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W019,manual,P1,True,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
8e684346a4358fa7,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W002,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
8432135564249be4,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W021,manual,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
4f302c2dca1c168b,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W026,manual,P1,True,False,shape_invalid,circular_x_pairing,shape_or_count,,,,,,,
2d11509a2a34dd12,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W027,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5f299b513566ad1a,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W028,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
35bcb2e3bb463fbe,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W029,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1b1242219c2a6b5a,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W030,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1e6add292cbf2f86,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W031,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
0b683b9145a1499d,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W032,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
be5cbd7a2c3bc0a5,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W033,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e0aef323a89f86e9,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W034,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b3865e9a7310a075,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W035,manual,P1,False,True,,circular_x_pairing,available,False,25.373451327433486,0.0,0.0,False,0.0,False
3fa5ce5607ee297c,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W036,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
01e195ec3ec5f727,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W037,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5e47fb68e3f9fb49,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W006,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
ae126ae09cc9ca1f,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W008,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
38c831d7706e9046,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W001,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
841caf4abb7eaa52,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W010,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
71c3fbe3be68835e,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W011,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
4c4912b0914f2ee7,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W012,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d6079c1a5e69171f,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W013,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
2d417fac9115ecf1,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W014,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
14fd2cc7ba5cecd1,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W015,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
842c3091ac075c7f,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W017,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a68bd1f57ea06d4c,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W018,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e6701d3b7c423a86,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W019,manual,P1,True,False,shape_invalid,circular_x_pairing,shape_or_count,,,,,,,
82cd729ad5975e4a,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W002,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f88ad9a4b345473b,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W021,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
4cf9d0226b6f407d,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W026,manual,P1,True,False,shape_invalid,circular_x_pairing,shape_or_count,,,,,,,
7b3dcabd7dc4a947,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W027,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
770a076dd37bf7a2,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W028,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e8abf5fd61098d96,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W029,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f06d4161c6ebe577,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W030,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
7afc4772ffea5f6e,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W031,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
41f3d9bdae59e491,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W032,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
99856c3553ce2669,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W033,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
98f2bdce782afe53,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W034,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
dd12b2d997381039,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W035,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b92cd1db2b605d45,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W036,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
8646037ff7da90bd,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W037,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b39330c925be7bca,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W006,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
718f9a7977eee15c,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W008,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
47ba2a2044e90723,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W001,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
92cef8d5e67642b5,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W010,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5430410832e5b050,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W011,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
45bf058bfb0a09d9,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W012,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a4ef81640d9af82b,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W013,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
c7a9fd0c71a7a2c7,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W014,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1f55a813de15c2fa,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W015,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b5b74ebc34119a74,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W017,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5752425674dac15e,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W018,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
399a2ef9f53ec81b,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W019,semi,P1,True,True,,raw_order_pairing,available,False,96.67211271421797,0.0,0.0,False,0.0,False
f0c39de79d58cc1f,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W002,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
faa0be6922f7cc2d,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W021,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
9485ed54d32feedb,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W026,semi,P1,True,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f1c9b4c639222455,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W027,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
9765f6221f393fe9,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W028,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
7b812dc42704b38f,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W029,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
2a4286279c3faabf,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W030,semi,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
f56061dd14557a1c,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W031,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
052be43b1dece4bd,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W032,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
fedb8197b3340dfd,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W033,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
ba3299d9574a2b07,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W034,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
8d37fb0b00aa2140,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W035,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
0b3f7174103c15b4,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W036,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
cc6423efbc03837a,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W037,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d84c21f30e32fc6b,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W006,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e6412324e1d420ab,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W008,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
4dd79894b795e3cb,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W001,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
0a1ecc7898261bdb,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W010,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b4723150365987dd,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W011,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b8e9932406666fdb,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W012,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
2168237ba7eb4f7b,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W013,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b1b61e100de771f2,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W014,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b2e53800c763fb7e,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W015,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
21dc895dfa61871c,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W017,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
9dca0eb75804c312,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W018,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
33eff922c80ac947,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W019,semi,P1,True,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a8919977a7058c04,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W002,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5e23f1c22fec38e2,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W021,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
8bc8c6ce9e6be60e,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W026,semi,P1,True,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
11c118eff7620923,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W027,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5e218c4b990e0417,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W028,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e22c7874dafcbe35,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W029,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
fe9032dd4de5759a,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W030,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5a7d927dfb7a7f96,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W031,semi,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
353de3cd0ba92ed1,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W032,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
2209a1615c5cd0c1,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W033,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a2e79023c4403fd4,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W034,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f04688b19d0918f8,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W035,semi,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
4f53f49b8b81a987,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W036,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a60eb80c10789624,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W037,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
c4ba0d1136cd7c70,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W006,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1d1c687081adc698,wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,W008,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d0a52acd08fbed41,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W001,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e1192a138c4f6fd5,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W010,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
9dc621c3289eacfe,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W011,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
2e72e743616d19e3,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W012,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
7c5ae954e2bc7d50,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W013,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
c86f4798b72da4f4,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W014,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
95e4d6694aee7fe2,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W015,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
9045b95895ebfb53,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W017,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
aff9f2e8748c51bc,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W018,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d3cb4659239d554a,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W019,semi,P1,True,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
6e781e22ca35282a,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W002,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
6f0b6c07349714e6,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W021,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f99791165ab299f2,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W026,semi,P1,True,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
18bf7463963ee4f7,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W027,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
fa48c94941765bf5,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W028,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
0256fe8a53c60eb1,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W029,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
