dataset_group,base_task_id,building_id,project_id,runtime_task_id,worker_id,annotation_id,strict_valid_support,task_mask_dispersion,leave_one_worker_out_mask_dispersion,active_time_seconds,log1p_active_time,active_time_status,formal_assignment_eligible,task_worker_time_analysis_eligible,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_seam,raw_point_count,raw_valid,repair_applied,peer_distance_mean,corner_pair_count,log_active_time,active_time_owner_valid_status,active_time_seconds_v2
C1_core_all,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,71,3376,14,6511,6,0.2343107821455175,0.2259841159148895,,,not_evaluable,True,False,[],"[""low_texture""]",0,0,0,0,0,8,True,False,0.25096411460677354,4.0,,active_time_missing,
C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,67,3262,27,5802,5,0.3047540996409701,0.3503509348961058,161.0,5.087596335232384,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0,20,True,False,0.23635884675826657,10.0,5.087596335232384,owner_valid_complete,161.0
C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,67,3262,36,6092,5,0.3047540996409701,0.1235574193708289,294.0,5.68697535633982,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.5765491200461819,4.0,5.68697535633982,owner_valid_complete,294.0
C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,71,3374,1,6327,5,0.3047540996409701,0.3564029501818993,89.0,4.499809670330265,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,20,True,False,0.22728082382957626,10.0,4.499809670330265,owner_valid_complete,89.0
C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,71,3374,12,6342,5,0.3047540996409701,0.3313868622450442,59.0,4.0943445622221,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,18,True,False,0.26480495573485896,9.0,4.0943445622221,owner_valid_complete,59.0
C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,71,3374,2,6151,5,0.3047540996409701,0.3620723315109719,317.0,5.762051382780177,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,20,True,False,0.21877675183596745,10.0,5.762051382780177,owner_valid_complete,317.0
C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,67,3213,31,5966,6,0.2363832747427556,0.2489182621971578,135.0,4.912654885736052,eligible,True,True,[],"[""low_quality""]",0,0,0,0,0,8,True,False,0.2113132998339512,4.0,4.912654885736052,owner_valid_complete,135.0
C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,67,3213,32,6364,6,0.2363832747427556,0.1778051161016625,158.0,5.068904202220232,eligible,True,True,"[""seam""]","[""seam"", ""low_quality""]",0,1,1,0,1,8,True,False,0.3535395920249418,4.0,5.0689042022202315,owner_valid_complete,158.0
C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,67,3213,34,6564,6,0.2363832747427556,0.2026325120151812,178.0,5.187385805840755,eligible_with_protocol_deviation,True,True,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,1,8,True,False,0.30388480019790437,4.0,5.187385805840755,owner_valid_complete_with_deviation,178.0
C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,71,3325,13,6238,6,0.2363832747427556,0.2632617680823705,145.0,4.983606621708336,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0,8,True,False,0.18262628806352577,4.0,4.983606621708336,owner_valid_complete,145.0
C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,71,3325,14,6500,6,0.2363832747427556,0.2632617680823705,,,not_evaluable,True,False,[],"[""low_texture""]",0,0,0,0,0,8,True,False,0.18262628806352577,4.0,,active_time_missing,
C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,71,3325,18,6540,6,0.2363832747427556,0.2624202219777912,150.0,5.017279836814924,eligible,True,True,"[""seam""]","[""low_texture"", ""seam""]",0,1,1,0,1,8,True,False,0.1843093802726844,4.0,5.017279836814924,owner_valid_complete,150.0
C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,67,3247,30,6020,5,0.1378130561497573,0.1359863168626219,29.0,3.4011973816621555,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,8,True,False,0.1405531650804604,4.0,3.4011973816621555,owner_valid_complete,29.0
C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,71,3359,10,6182,5,0.1378130561497573,0.1119833906780687,57.0,4.060443010546419,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,8,True,False,0.1765575543572902,4.0,4.060443010546419,owner_valid_complete,57.0
C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,71,3359,17,6210,5,0.1378130561497573,0.1560790165420853,22.0,3.1354942159291497,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,8,True,False,0.11041411556126529,4.0,3.1354942159291497,owner_valid_complete,22.0
C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,71,3359,6,6272,5,0.1378130561497573,0.1560790165420853,5.0,1.791759469228055,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,8,True,False,0.11041411556126529,4.0,1.791759469228055,owner_valid_complete,5.0
C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,71,3359,8,6131,5,0.1378130561497573,0.128937540123925,192.0,5.262690188904886,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,8,True,False,0.15112633018850574,4.0,5.262690188904886,owner_valid_complete,192.0
C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,71,3366,10,6183,5,0.0877643995131129,0.1021489540368385,60.0,4.110873864173311,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,8,True,False,0.06618756772752449,4.0,4.110873864173311,owner_valid_complete,60.0
C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,71,3366,17,6211,5,0.0877643995131129,0.0937209627433927,646.0,6.472346294500901,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.0788295546676932,4.0,6.472346294500901,owner_valid_complete,646.0
C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,71,3366,18,6550,5,0.0877643995131129,0.043448426594447,31.0,3.4657359027997265,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,1,10,True,False,0.15423835889111176,5.0,3.4657359027997265,owner_valid_complete,31.0
C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,71,3366,6,6274,5,0.0877643995131129,0.1021489540368385,5.0,1.791759469228055,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,8,True,False,0.06618756772752449,4.0,1.791759469228055,owner_valid_complete,5.0
C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,71,3366,8,6132,5,0.0877643995131129,0.0973547001540478,350.0,5.860786223465865,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,8,True,False,0.07337894855171054,4.0,5.860786223465865,owner_valid_complete,350.0
C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,67,3237,30,6022,6,0.1606708748273438,0.1490734074953338,63.0,4.158883083359672,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,8,True,False,0.18386580949136383,4.0,4.1588830833596715,owner_valid_complete,63.0
C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,67,3237,35,5948,6,0.1606708748273438,0.1521356125253654,219.0,5.393627546352361,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.17774139943130063,4.0,5.393627546352362,owner_valid_complete,219.0
C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,71,3349,1,6573,6,0.1606708748273438,0.1630409594428873,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,12,True,False,0.15593070559625682,6.0,,active_time_missing,
C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,71,3349,13,6240,6,0.1606708748273438,0.1641586131129712,55.0,4.02535169073515,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,10,True,False,0.15369539825608902,5.0,4.02535169073515,owner_valid_complete,55.0
C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,71,3349,14,6506,6,0.1606708748273438,0.1637196847128882,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,10,True,False,0.15457325505625502,5.0,,active_time_missing,
C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,71,3349,18,6546,6,0.1606708748273438,0.1718969716746167,45.0,3.828641396489095,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,12,True,False,0.138218681132798,6.0,3.828641396489095,owner_valid_complete,45.0
C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,67,3230,27,5840,5,0.1266162646191029,0.1359956887182783,435.0,6.077642243349034,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,12,True,False,0.11254712847033976,6.0,6.077642243349034,owner_valid_complete,435.0
C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,67,3230,28,5788,5,0.1266162646191029,0.119622992305012,496.0,6.208590026096629,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0,12,True,False,0.13710617309023923,6.0,6.208590026096629,owner_valid_complete,496.0
C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,67,3230,29,6440,5,0.1266162646191029,0.1240654013364023,258.0,5.556828061699537,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,False,0.13044255954315379,4.0,5.556828061699537,owner_valid_complete,258.0
C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,67,3230,36,6094,5,0.1266162646191029,0.1278757526255702,699.0,6.551080335043404,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,14,True,False,0.12472703260940193,7.0,6.551080335043404,owner_valid_complete,699.0
C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,71,3342,12,6343,5,0.1266162646191029,0.1255214881102514,59.0,4.0943445622221,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,16,True,False,0.12825842938238013,8.0,4.0943445622221,owner_valid_complete,59.0
C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,67,3248,30,6021,5,0.1257290526448701,0.1338601278620607,70.0,4.262679877041316,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,8,True,False,0.11353243981908423,4.0,4.2626798770413155,owner_valid_complete,70.0
C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,67,3248,31,5982,5,0.1257290526448701,0.1177725993164279,117.0,4.770684624465665,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.13766373263753343,6.0,4.770684624465665,owner_valid_complete,117.0
C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,67,3248,32,6373,5,0.1257290526448701,0.1304656082672882,194.0,5.272999558563747,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,False,0.11862421921124297,4.0,5.272999558563747,owner_valid_complete,194.0
C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,67,3248,33,5847,5,0.1257290526448701,0.1124066969374164,213.0,5.365976015021851,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,12,True,False,0.14571258620605068,6.0,5.365976015021851,owner_valid_complete,213.0
C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,71,3360,11,6412,5,0.1257290526448701,0.1341402308411571,69.0,4.248495242049359,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.11311228535043966,4.0,4.248495242049359,owner_valid_complete,69.0
C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,67,3206,31,5963,5,0.2201471979591517,0.2426447434043632,138.0,4.934473933130692,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.18640087979133446,4.0,4.9344739331306915,owner_valid_complete,138.0
C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,67,3206,32,6363,5,0.2201471979591517,0.0832229828582991,192.0,5.262690188904886,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,12,True,False,0.4255335206104306,6.0,5.262690188904886,owner_valid_complete,192.0
C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,71,3318,17,6215,5,0.2201471979591517,0.2611904167771186,60.0,4.110873864173311,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.1585823697322014,4.0,4.110873864173311,owner_valid_complete,60.0
C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,71,3318,6,6263,5,0.2201471979591517,0.2611904167771186,4.0,1.6094379124341005,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.1585823697322014,4.0,1.6094379124341003,owner_valid_complete,4.0
C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,71,3318,8,6136,5,0.2201471979591517,0.2524874299788593,191.0,5.2574953720277815,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.17163684992959027,4.0,5.2574953720277815,owner_valid_complete,191.0
C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,67,3194,33,5814,5,0.0583351806556764,0.0655314590881079,213.0,5.365976015021851,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,16,True,False,0.047540763007029155,8.0,5.365976015021851,owner_valid_complete,213.0
C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,67,3194,34,6057,5,0.0583351806556764,0.0510764578080314,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.0692232649271439,4.0,,active_time_missing,
C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,67,3194,37,5874,5,0.0583351806556764,0.0590835997566886,107.0,4.68213122712422,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.05721255200415809,6.0,4.68213122712422,owner_valid_complete,107.0
C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,71,3306,11,6401,5,0.0583351806556764,0.06462447099471,108.0,4.691347882229144,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,16,True,False,0.048901245147126,8.0,4.6913478822291435,owner_valid_complete,108.0
C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,71,3306,15,6469,5,0.0583351806556764,0.0513599156308441,266.0,5.58724865840025,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,16,True,False,0.06879807819292486,8.0,5.58724865840025,owner_valid_complete,266.0
C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,67,3216,32,6365,5,0.0787709110584558,0.0830441610568409,178.0,5.187385805840755,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.07236103606087814,4.0,5.187385805840755,owner_valid_complete,178.0
C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,67,3216,33,5838,5,0.0787709110584558,0.086885395384348,113.0,4.736198448394496,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.0665991845696175,4.0,4.736198448394496,owner_valid_complete,113.0
C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,67,3216,37,5882,5,0.0787709110584558,0.0784453037619632,247.0,5.513428746164983,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.07925932200319469,4.0,5.5134287461649825,owner_valid_complete,247.0
C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,71,3328,11,6407,5,0.0787709110584558,0.0875340038709782,90.0,4.51085950651685,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0,8,True,False,0.06562627183967218,4.0,4.51085950651685,owner_valid_complete,90.0
C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,71,3328,15,6484,5,0.0787709110584558,0.0579456912181486,151.0,5.0238805208462765,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.1100087408189166,4.0,5.0238805208462765,owner_valid_complete,151.0
C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,67,3217,30,6026,5,0.0652941561591335,0.0551481395248072,70.0,4.262679877041316,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,False,0.08051318111062294,4.0,4.2626798770413155,owner_valid_complete,70.0
C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,67,3217,34,5898,5,0.0652941561591335,0.0590230432375915,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.0747008255414465,4.0,,active_time_missing,
C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,71,3329,1,6338,5,0.0652941561591335,0.0639398367768126,39.0,3.688879454113936,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0,8,True,False,0.06732563523261484,4.0,3.6888794541139363,owner_valid_complete,39.0
C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,71,3329,12,6346,5,0.0652941561591335,0.0743302299735026,31.0,3.4657359027997265,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.051740045437579846,4.0,3.4657359027997265,owner_valid_complete,31.0
C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,71,3329,2,6142,5,0.0652941561591335,0.0740295312829537,109.0,4.700480365792417,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.0521910934734032,4.0,4.700480365792417,owner_valid_complete,109.0
C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,67,3232,31,5975,5,0.058569063597924,0.0598175765865782,164.0,5.10594547390058,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.0566962941149427,4.0,5.10594547390058,owner_valid_complete,164.0
C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,71,3344,10,6184,5,0.058569063597924,0.0698006970359471,60.0,4.110873864173311,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.041721613440889344,4.0,4.110873864173311,owner_valid_complete,60.0
C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,71,3344,17,6212,5,0.058569063597924,0.0600102184078396,33.0,3.5263605246161616,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,8,True,False,0.056407331383050596,4.0,3.5263605246161616,owner_valid_complete,33.0
C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,71,3344,6,6267,5,0.058569063597924,0.0698006970359471,2.0,1.0986122886681096,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.041721613440889344,4.0,1.0986122886681098,owner_valid_complete,2.0
C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,71,3344,8,6133,5,0.058569063597924,0.0334161289233081,318.0,5.765191102784844,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,8,True,False,0.09629846560984784,4.0,5.765191102784844,owner_valid_complete,318.0
C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,67,3200,27,5823,5,0.0444685183920289,0.0423933459005692,299.0,5.703782474656201,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.04758127712921845,6.0,5.703782474656201,partial_session_coverage_excluded_from_speed,299.0
C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,67,3200,28,5791,5,0.0444685183920289,0.0423836281462206,189.0,5.247024072160486,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,12,True,False,0.04759585376074135,6.0,5.247024072160486,owner_valid_complete,189.0
C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,67,3200,29,6443,5,0.0444685183920289,0.0510901449386161,50.0,3.9318256327243257,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.034536078572148105,6.0,3.9318256327243257,owner_valid_complete,50.0
C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,67,3200,31,6037,5,0.0444685183920289,0.0353853280361224,112.0,4.727387818712341,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.058093303925888656,4.0,4.727387818712341,owner_valid_complete,112.0
C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,67,3200,36,6086,5,0.0444685183920289,0.0510901449386161,584.0,6.371611847231857,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.034536078572148105,6.0,6.371611847231857,owner_valid_complete,584.0
C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,67,3243,34,6556,6,0.308700152550024,0.2429775556365761,156.0,5.056245805348308,eligible_with_protocol_deviation,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.44014534637691977,4.0,5.056245805348308,owner_valid_complete_with_deviation,156.0
C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,67,3243,35,5954,6,0.308700152550024,0.2573566666332659,229.0,5.438079308923196,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.4113871243835402,4.0,5.438079308923196,owner_valid_complete,229.0
C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,71,3355,10,6187,6,0.308700152550024,0.3396951770953491,86.0,4.465908118654584,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.24671010345937383,4.0,4.465908118654584,owner_valid_complete,86.0
C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,71,3355,13,6243,6,0.308700152550024,0.3348879772002652,89.0,4.499809670330265,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.2563245032495416,4.0,4.499809670330265,owner_valid_complete,89.0
C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,71,3355,14,6507,6,0.308700152550024,0.3357654492995314,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.2545695590510092,4.0,,active_time_missing,
C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,71,3355,18,6547,6,0.308700152550024,0.3415180894351556,50.0,3.9318256327243257,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0,8,True,False,0.24306427877976078,4.0,3.9318256327243257,owner_valid_complete,50.0
C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,67,3214,27,5824,6,0.0455295599143989,0.0460068012994926,368.0,5.910796644040527,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,8,True,False,0.04457507714421152,4.0,5.910796644040527,owner_valid_complete,368.0
C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,67,3214,28,5789,6,0.0455295599143989,0.0425917250012078,78.0,4.3694478524670215,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.051405229740781114,4.0,4.3694478524670215,owner_valid_complete,78.0
C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,67,3214,29,6441,6,0.0455295599143989,0.0481836587069083,99.0,4.605170185988092,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.04022136232938012,4.0,4.605170185988092,owner_valid_complete,99.0
C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,67,3214,31,5989,6,0.0455295599143989,0.0450616909970526,,,not_evaluable,False,False,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.046465297749091514,4.0,,active_time_missing,
C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,67,3214,35,5941,6,0.0455295599143989,0.042513317107069,25.0,3.258096538021482,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.051562045529058714,4.0,3.258096538021482,owner_valid_complete,25.0
C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,67,3214,36,6087,6,0.0455295599143989,0.0488201663746631,570.0,6.3473892096560105,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.03894834699387052,4.0,6.3473892096560105,owner_valid_complete,570.0
