image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,subsample_n,expected_clusters,expected_supported,expected_singletons
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,0.2,23,0,0,0,16,1.69565217391,1,0.695652173913
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,0.2,23,0,0,0,20,1.86956521739,1,0.869565217391
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.05,6,0,0,0,4,2.6,1.2,1.4
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.05,6,0,0,0,6,3,2,1
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.075,6,0,0,0,4,2.6,1.2,1.4
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.075,6,0,0,0,6,3,2,1
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.1,6,0,0,0,4,2.6,1.2,1.4
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.1,6,0,0,0,6,3,2,1
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.125,6,0,0,0,4,2.6,1.2,1.4
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.125,6,0,0,0,6,3,2,1
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.15,6,0,0,0,4,2.6,1.2,1.4
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.15,6,0,0,0,6,3,2,1
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.2,6,0,0,0,4,2.6,1.2,1.4
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.2,6,0,0,0,6,3,2,1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,4,3.39002050581,0.523444976077,2.86657552973
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,6,4.66019326391,0.988849128168,3.67134413574
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,8,5.77987616099,1.42082746974,4.35904869125
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,10,6.80055084235,1.79831932773,5.00223151462
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,12,7.75254312251,2.1273772667,5.62516585582
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,16,9.51948051948,2.66224384491,6.85723667457
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,20,11.1818181818,2.97402597403,8.20779220779
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,4,3.04497607656,0.758578263841,2.28639781271
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,6,4.00092477182,1.2824574806,2.71846729122
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,8,4.80458767239,1.70365887982,3.10092879257
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,10,5.51630412931,2.0497567448,3.4665473845
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,12,6.1660769571,2.34475895621,3.82131800088
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,16,7.34859876965,2.78537252221,4.56322624744
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,20,8.45454545455,2.98701298701,5.46753246753
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,4,3.04497607656,0.758578263841,2.28639781271
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,6,4.00092477182,1.2824574806,2.71846729122
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,8,4.80458767239,1.70365887982,3.10092879257
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,10,5.51630412931,2.0497567448,3.4665473845
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,12,6.1660769571,2.34475895621,3.82131800088
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,16,7.34859876965,2.78537252221,4.56322624744
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,20,8.45454545455,2.98701298701,5.46753246753
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,4,3.04497607656,0.758578263841,2.28639781271
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,6,4.00092477182,1.2824574806,2.71846729122
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,8,4.80458767239,1.70365887982,3.10092879257
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,10,5.51630412931,2.0497567448,3.4665473845
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,12,6.1660769571,2.34475895621,3.82131800088
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,16,7.34859876965,2.78537252221,4.56322624744
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,20,8.45454545455,2.98701298701,5.46753246753
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,4,2.95611756664,0.832946001367,2.12317156528
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,6,3.81113210835,1.41004918714,2.40108292121
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,8,4.5017700222,1.85847015042,2.64329987178
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,10,5.09935265972,2.20013268465,2.89921997507
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,12,5.63976116762,2.46505970809,3.17470145953
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,16,6.62314878104,2.82182729551,3.80132148553
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,20,7.54545454545,2.98701298701,4.55844155844
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,4,2.93014354067,0.858920027341,2.07122351333
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,6,3.74619704341,1.47498425207,2.27121279134
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,8,4.38055790099,1.97968227163,2.40087562936
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,10,4.90454746492,2.39493787946,2.50960958546
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,12,5.35404688191,2.75077399381,2.6032728881
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,16,6.10366826156,3.34130781499,2.76236044657
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,20,6.72294372294,3.80952380952,2.91341991342
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,4,2.61330698287,1.06719367589,1.54611330698
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,6,3.14774584683,1.7286620702,1.41908377664
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,8,3.5026534017,2.20814416884,1.29450923286
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,10,3.76377484632,2.54218266254,1.22159218378
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,12,3.97449666365,2.76381651059,1.21068015307
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,16,4.33180778032,2.96546702725,1.36634075307
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,20,4.66666666667,2.99952945605,1.66713721062
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,4,2.01703369095,1.18210050819,0.834933182759
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,6,2.30752028292,1.5276159767,0.77990430622
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,8,2.50571946413,1.78215592457,0.723563539555
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,10,2.64797864226,1.99199084668,0.655987795576
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,12,2.75400457666,2.16165413534,0.592350441321
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,16,2.89834269468,2.42791762014,0.470425074544
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,20,2.97826086957,2.6884057971,0.289855072464
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,4,1.3115942029,1.02173913043,0.289855072464
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,6,1.44565217391,1.05434782609,0.391304347826
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,8,1.5652173913,1.10144927536,0.463768115942
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,10,1.67028985507,1.16304347826,0.507246376812
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,12,1.76086956522,1.23913043478,0.521739130435
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,16,1.89855072464,1.4347826087,0.463768115942
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,20,1.97826086957,1.6884057971,0.289855072464
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.125,24,0,0,0,4,1.3115942029,1.02173913043,0.289855072464
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.125,24,0,0,0,6,1.44565217391,1.05434782609,0.391304347826
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.125,24,0,0,0,8,1.5652173913,1.10144927536,0.463768115942
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.125,24,0,0,0,10,1.67028985507,1.16304347826,0.507246376812
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.125,24,0,0,0,12,1.76086956522,1.23913043478,0.521739130435
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.125,24,0,0,0,16,1.89855072464,1.4347826087,0.463768115942
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.125,24,0,0,0,20,1.97826086957,1.6884057971,0.289855072464
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.15,24,0,0,0,4,1.3115942029,1.02173913043,0.289855072464
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.15,24,0,0,0,6,1.44565217391,1.05434782609,0.391304347826
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.15,24,0,0,0,8,1.5652173913,1.10144927536,0.463768115942
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.15,24,0,0,0,10,1.67028985507,1.16304347826,0.507246376812
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.15,24,0,0,0,12,1.76086956522,1.23913043478,0.521739130435
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.15,24,0,0,0,16,1.89855072464,1.4347826087,0.463768115942
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.15,24,0,0,0,20,1.97826086957,1.6884057971,0.289855072464
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.2,24,0,0,0,4,1.3115942029,1.02173913043,0.289855072464
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.2,24,0,0,0,6,1.44565217391,1.05434782609,0.391304347826
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.2,24,0,0,0,8,1.5652173913,1.10144927536,0.463768115942
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.2,24,0,0,0,10,1.67028985507,1.16304347826,0.507246376812
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.2,24,0,0,0,12,1.76086956522,1.23913043478,0.521739130435
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.2,24,0,0,0,16,1.89855072464,1.4347826087,0.463768115942
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.2,24,0,0,0,20,1.97826086957,1.6884057971,0.289855072464
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.05,24,2,0,0,4,3.82843472317,0.161449077239,3.66698564593
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.05,24,2,0,0,6,5.5953520164,0.356801093643,5.23855092276
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.05,24,2,0,0,8,7.28740031898,0.586283891547,6.70111642743
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.05,24,2,0,0,10,8.91934381408,0.826384142174,8.09295967191
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.05,24,2,0,0,12,10.5037593985,1.06015037594,9.44360902256
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.05,24,2,0,0,16,13.5693779904,1.47368421053,12.0956937799
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.05,24,2,0,0,20,16.5411255411,1.82251082251,14.7186147186
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,4,3.82843472317,0.161449077239,3.66698564593
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,6,5.5953520164,0.356801093643,5.23855092276
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,8,7.28740031898,0.586283891547,6.70111642743
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,10,8.91934381408,0.826384142174,8.09295967191
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,12,10.5037593985,1.06015037594,9.44360902256
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,16,13.5693779904,1.47368421053,12.0956937799
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,20,16.5411255411,1.82251082251,14.7186147186
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,4,3.66028708134,0.291866028708,3.36842105263
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,6,5.25630922225,0.54142039591,4.71488882634
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,8,6.77793414016,0.745098039216,6.03283610095
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,10,8.2603433718,0.881468376824,7.37887499497
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,12,9.72445820433,0.956656346749,8.76780185759
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,16,12.6363502339,0.998699958452,11.6376502754
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,20,15.5454545455,1,14.5454545455
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,4,3.63431305537,0.317840054682,3.31647300068
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,6,5.19137415732,0.606355460845,4.58501869647
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,8,6.65672201895,0.866310160428,5.79041185852
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,10,8.06553817699,1.07627357163,6.98926460536
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,12,9.43874391862,1.24237063246,8.19637328616
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,16,12.1168697144,1.51818047793,10.5986892365
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,20,14.7229437229,1.82251082251,12.9004329004
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,4,3.51469583049,0.403964456596,3.11073137389
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,6,4.95889456261,0.716121855441,4.24277270717
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,8,6.31320949432,0.960221409138,5.35298808519
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,10,7.61873266053,1.13598166539,6.48275099513
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,12,8.89540026537,1.27023440955,7.62516585582
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,16,11.3896103896,1.51938670205,9.87022368756
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,20,13.8138528139,1.82251082251,11.9913419913
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,4,3.23704716336,0.626520847573,2.61052631579
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,6,4.37328615657,1.10189913286,3.27138702371
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,8,5.36891828502,1.49103105357,3.87788723145
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,10,6.2814321901,1.8000683527,4.4813638374
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,12,7.13998230871,2.05550641309,5.08447589562
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,16,8.75119617225,2.47368421053,6.27751196172
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,20,10.2683982684,2.82251082251,7.44588744589
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,3.47167325428,0.49209486166,2.97957839262
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,6,4.76496329757,1.06662902315,3.69833427442
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,8,5.84321475626,1.71936758893,4.12384716733
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,10,6.75494071146,2.37747035573,4.37747035573
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,12,7.54037267081,2.99068322981,4.54968944099
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,16,8.85638998682,3.97628458498,4.88010540184
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,20,9.9760963674,4.61142480708,5.36467156032
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,3.10455486542,0.737718802936,2.36683606249
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,6,4.08252102588,1.31890249339,2.7636185325
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,8,4.88057856802,1.82818357216,3.05239499586
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,10,5.56368622964,2.26502710508,3.29865912456
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,12,6.16753360383,2.64435705632,3.52317654751
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,16,7.2187088274,3.25295218982,3.96575663758
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,20,8.14473931865,3.67316017316,4.47157914549
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,4,2.95360436665,0.866459627329,2.08714473932
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,6,3.75530476389,1.54928081072,2.20602395316
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,8,4.35093429924,2.12330873685,2.22762556239
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,10,4.82455579486,2.57332750034,2.25122829452
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,12,5.22343422495,2.91764898179,2.30578524316
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,16,5.89591567852,3.37943440326,2.51648127526
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,20,6.47826086957,3.6874647092,2.79079616036
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,4,2.61330698287,1.06719367589,1.54611330698
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,6,3.14774584683,1.7286620702,1.41908377664
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,8,3.5026534017,2.20814416884,1.29450923286
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,10,3.76377484632,2.54218266254,1.22159218378
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,12,3.97449666365,2.76381651059,1.21068015307
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,16,4.33180778032,2.96546702725,1.36634075307
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,20,4.66666666667,2.99952945605,1.66713721062
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,4,2.03877282138,1.16036137775,0.878411443629
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,6,2.36186810901,1.47326815061,0.888599958394
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,8,2.60716873949,1.68070664921,0.92646209028
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,10,2.81102212052,1.82894736842,0.982074752098
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,12,2.99313501144,1.92252370056,1.07061131089
