image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,cluster_a,cluster_b,people_a,people_b,point_count_a,point_count_b,same_point_count,cross_compatible_share,cross_median
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.1,6,0,0,0,3,2,3,2,14,12,False,0,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.125,6,0,0,0,3,2,3,2,14,12,False,0,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.15,6,0,0,0,3,2,3,2,14,12,False,0,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,0.2,6,0,0,0,3,2,3,2,14,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,5,12,7,3,14,20,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,5,1,7,3,14,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.05,24,2,0,0,12,1,3,3,20,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,4,9,9,3,14,20,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,4,1,9,4,14,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.075,24,2,0,0,9,1,3,4,20,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,4,9,9,3,14,20,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,4,1,9,4,14,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,9,1,3,4,20,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,4,9,9,3,14,20,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,4,1,9,4,14,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.125,24,2,0,0,9,1,3,4,20,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,3,8,9,3,14,20,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,3,1,9,5,14,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.15,24,2,0,0,8,1,3,5,20,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,3,7,9,3,14,20,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,3,1,9,5,14,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,3,5,9,2,14,16,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,7,1,3,5,20,12,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,7,5,3,2,20,16,False,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.2,24,2,0,0,1,5,5,2,12,16,False,0,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,3,1,11,6,8,8,True,0.727272727273,0.0403147186606
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,3,2,11,5,8,8,True,0.763636363636,0.04030628686
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.05,24,0,0,0,1,2,6,5,8,8,True,0,0.0749374495272
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,2,1,16,6,8,8,True,0.84375,0.0482127757375
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,2,3,16,2,8,12,False,0,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.075,24,0,0,0,1,3,6,2,8,12,False,0,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,1,2,22,2,8,12,False,0,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.125,24,0,0,0,1,2,22,2,8,12,False,0,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.15,24,0,0,0,1,2,22,2,8,12,False,0,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.2,24,0,0,0,1,2,22,2,8,12,False,0,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.05,24,2,0,0,2,1,4,2,8,8,True,0,0.0829579977104
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,2,1,4,2,8,8,True,0.375,0.0829579977104
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,1,9,6,2,8,20,False,0,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,1,8,7,2,8,20,False,0,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,10,1,2,8,26,8,False,0,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,10,7,2,4,26,20,False,0,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,1,7,8,4,8,20,False,0,
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,1,4,4,8,8,True,0,0.193598070537
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,7,4,3,8,8,True,0,0.0779207772145
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,8,4,5,8,8,True,0.2,0.0577102862176
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,6,4,2,8,8,True,0,0.0911390978898
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,1,7,4,3,8,8,True,0,0.226586278066
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,1,8,4,5,8,8,True,0,0.217772940273
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,1,6,4,2,8,8,True,0,0.190955528408
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,7,8,3,5,8,8,True,0.933333333333,0.0438287224274
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,7,6,3,2,8,8,True,0.166666666667,0.0649342474304
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,8,6,5,2,8,8,True,0,0.0661585293977
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,7,4,9,8,8,True,0.694444444444,0.0622234711216
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,1,4,4,8,8,True,0,0.193598070537
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,6,4,2,8,8,True,0.25,0.0911390978898
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,7,1,9,4,8,8,True,0,0.220051554192
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,7,6,9,2,8,8,True,0.777777777778,0.0705049809613
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,1,6,4,2,8,8,True,0,0.190955528408
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,3,5,5,9,8,8,True,0.933333333333,0.0709975099923
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,3,1,5,5,8,8,True,0,0.193232271743
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,3,4,5,2,8,8,True,0.6,0.0956368975524
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,5,1,9,5,8,8,True,0,0.218202721375
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,5,4,9,2,8,8,True,0.944444444444,0.0705049809613
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,1,4,5,2,8,8,True,0,0.188880120733
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,2,3,5,11,8,8,True,0.963636363636,0.0756122071191
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,2,1,5,6,8,8,True,0,0.193565717534
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,3,1,11,6,8,8,True,0,0.218093322521
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,2,1,16,6,8,8,True,0,0.214731398543
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.2,24,0,0,0,2,1,16,6,8,8,True,0.291666666667,0.214731398543
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,6,5,12,5,8,8,True,0.966666666667,0.0343359186043
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.1,23,0,0,0,3,2,18,2,8,8,True,0.972222222222,0.0713137626016
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.1,23,0,0,0,3,1,18,2,8,8,True,0.916666666667,0.0773912956663
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.1,23,0,0,0,2,1,2,2,8,8,True,0.25,0.127034626097
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.125,23,0,0,0,2,1,20,2,8,8,True,0.925,0.0783559199975
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,12,5,2,2,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,12,4,2,2,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,12,10,2,2,16,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,12,3,2,2,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,12,6,2,2,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,12,1,2,3,16,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,5,4,2,2,12,12,True,0,0.142621453322
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,5,10,2,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,5,3,2,2,12,12,True,0,0.106545946711
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,5,6,2,2,12,12,True,0,0.0715441890388
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,5,1,2,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,10,2,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,3,2,2,12,12,True,0,0.0575697841154
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,6,2,2,12,12,True,0,0.0931504704971
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,1,2,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,10,3,2,2,14,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,10,6,2,2,14,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,10,1,2,3,14,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,3,6,2,2,12,12,True,0,0.0763636818576
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,3,1,2,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,6,1,2,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,11,4,2,2,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,11,3,2,4,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,11,9,2,2,16,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,11,5,2,2,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,11,1,2,3,16,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,3,2,4,12,12,True,0,0.123594585902
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,9,2,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,5,2,2,12,12,True,0.5,0.0715441890388
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,1,2,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,3,9,4,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,3,5,4,2,12,12,True,0.25,0.0852456291675
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,3,1,4,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,9,5,2,2,14,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,9,1,2,3,14,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,5,1,2,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,10,4,2,4,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,10,3,2,4,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,10,8,2,2,16,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,10,1,2,3,16,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,4,3,4,4,12,12,True,0.5,0.101754570518
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,4,8,4,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,4,1,4,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,3,8,4,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,3,1,4,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,8,1,2,3,14,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,10,4,2,4,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,10,3,2,4,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,10,8,2,2,16,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,10,1,2,3,16,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,4,3,4,4,12,12,True,0.75,0.101754570518
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,4,8,4,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,4,1,4,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,3,8,4,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,3,1,4,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.125,24,0,0,0,8,1,2,3,14,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,9,3,2,8,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,9,7,2,2,16,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,9,1,2,3,16,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,9,10,2,2,16,16,True,0.5,0.154296331876
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,3,7,8,2,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,3,1,8,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,3,10,8,2,12,16,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,7,1,2,3,14,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,7,10,2,2,14,16,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.15,24,0,0,0,1,10,3,2,10,16,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.2,24,0,0,0,8,3,4,8,16,12,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.2,24,0,0,0,8,7,4,3,16,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.2,24,0,0,0,8,1,4,3,16,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.2,24,0,0,0,3,7,8,3,12,14,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.2,24,0,0,0,3,1,8,3,12,10,False,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.2,24,0,0,0,7,1,3,3,14,10,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.05,23,0,0,0,14,7,3,2,16,14,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.05,23,0,0,0,14,13,3,2,16,16,True,0.5,0.0509654233602
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.05,23,0,0,0,7,13,2,2,14,16,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.075,23,0,0,0,13,7,5,2,16,14,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,10,8,5,2,16,14,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,10,6,5,2,16,14,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,10,11,5,2,16,16,True,0,0.151355304534
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,10,7,5,2,16,14,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,10,4,5,2,16,12,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,8,6,2,2,14,14,True,0.5,0.116784394068
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,8,11,2,2,14,16,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,8,7,2,2,14,14,True,0,0.157976564901
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,8,4,2,2,14,12,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,6,11,2,2,14,16,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,6,7,2,2,14,14,True,0,0.104270507029
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,6,4,2,2,14,12,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,11,7,2,2,16,14,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,11,4,2,2,16,12,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,7,4,2,2,14,12,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,9,7,5,2,16,14,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,9,6,5,4,16,14,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,9,10,5,2,16,16,True,0.1,0.151355304534
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,9,4,5,2,16,12,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,7,6,2,4,14,14,True,0.25,0.134462441242
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,7,10,2,2,14,16,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,7,4,2,2,14,12,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,6,10,4,2,14,16,False,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.125,23,0,0,0,6,4,4,2,14,12,False,0,
